,ID,Angle,Ra_hh_,Ra_mm_,Ra_ss_,Dec_deg_,Dec_mm_,Dec_ss_,X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh_UT__tomoe,mm_tomoe,ss_tomoe,ra1_deg_,dec1_deg_,ra2_deg_,dec2_deg_,az1_deg_,el1_deg_,az2_deg_,el2_deg_,az_middle_deg_,el_middle_deg_,az3_deg__mu_at_kiso,el3_deg__mu_at_kiso,az4_deg__mu_at_kiso,el4_deg__mu_at_kiso,az_intersection,el_intersection,distance_modified,vector_az,vector_el,theta,az3_deg__tomoe,el3_deg__tomoe,az4_deg__tomoe,el4_deg__tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss_ssssss,Duratin_s_,Radiant_Right_Ascension_,Radiant_Declination_,Radiant_Azimuth_,Radiant_Zenith_,Radiant_Azimuth__uncorrected,Radiant_Zenith__uncorrected,Zenith_angle_correction,Initial_velocity_observed__km_s_,Initial_velocity_geocentric__km_s_,RCS_dBsm_at_max_SNR,SNR_max_dB_,Beginning_height_km_,EndHeight_km_,AzimuthOfMeteorStartPoint,ZenithOfMeteorStartPoint,AzimuthOfMeteorEndPoint,ZenithOfMeteorEndPoint,x6ParametersForOrbit,x6ParametersForOrbit_1,x6ParametersForOrbit_2,x6ParametersForOrbit_3,x6ParametersForOrbit_4,x6ParametersForOrbit_5,Period_yr_,HeliocentricVelocity_km_s_,Radiant_eclipticLongitude_,Radiant_eclipticLatitude_,SolarLongitude,RAError,decError,azError,zeError,velocityError,aError,eError,qError,iError,omegaError,PError,heliocentricVelocityError,radiant_eclipticLongitude_,radiant_eclipticLatitude_,HammerX,HammerY,TimeFromPerihelion_days_,x_start_km_,y_start_km_,z_start_km_,x_end_km_,y_end_km_,z_end_km_,incidence_angle_deg_,line_intensity,flux_meteor,mag_vr,mag_err,star_num,abs_mag
1329,680633_034,67.0,10,5,57.5149,-8,16,32.625,264,90,190,500,2018-04-21T14:09:34.554,2018,4,21,23,9,34.55408,0.21216,94.247534,91.494375,162.618239,61.23405,24.623164000000003,42,49,232.583825,27.756248,196362.24899999998,234.015934,27.275215999999997,193641.1227,2018-04-21T14:09:18.146626,2018,4,21,14,9,18.146626,151.257750459247,-8.23231052039989,151.67009088383801,-8.40963959343326,235.379454189435,26.9050353358036,235.850618882919,26.759625685886,235.615036536176,26.832330510844802,226.0,29.9676931535463,242.0,24.5934430091787,235.58659203002603,26.7476466784614,0.0893333162784647,-0.0284445061507768,-0.0846838323834405,1.41557862110603,226.0,29.7996986434877,242.0,24.861819318364898,232.587345418251,27.766728846723698,234.031341457852,27.321086459879698,235.352949007637,26.8261251813867,235.820235052415,26.669168175535997,0.0,1003069,58229.589983000005,2018,4,21,14,9,34.55408,0.21216,214.843842,-28.148654999999998,163.60321299999998,64.98674,162.618239,61.23405,3.877532,24.623164000000003,21.862092,-28.91435,17.215255,94.247534,91.494375,97.866026,1.852553,22.402913,2.689553,1.357026,0.6480560000000001,0.47759700000000005,211.175837,11.208397999999999,109.543136,1.5808200000000001,33.156,221.924332,-13.442651000000001,31.175836999999998,2.181474,2.805568,1.477562,1.828457,1.531366,0.24060399999999998,0.056891,0.045074,2.4727,9.970537,0.42808599999999997,1.531366,2.181474,2.805568,1.330718,-0.248709,-51.927599,-0.417192993651627,3.01969909342302,94.247534,3.9736577835664098,1.63805990274867,91.494375,59.11592542280889,11.8957168871366,128127.302574541,11.886783455872857,0.22345851328574454,7,10.443553921774136
1330,680915_102,149.5,10,13,3.4936,-6,41,22.235,56,95,1,105,2018-04-21T14:13:17.035,2018,4,21,23,13,17.03504,0.19344,95.808595,92.01973199999999,129.666661,56.000149,37.393215999999995,31,62,232.3897,27.556076,200801.6786,234.210441,26.428402000000002,200125.2668,2018-04-21T14:12:26.799731,2018,4,21,14,12,26.799731,153.19104178869802,-6.812806913557839,153.329860793287,-6.579694547511179,235.9941816271,28.5727725475106,236.05852671958198,28.8376591097261,236.026354173341,28.705215828618396,226.0,31.5135298925635,239.745934490035,23.0,234.50371432678799,26.2467634772709,2.89178492736886,-1.5226398465533502,-2.45845235134743,71.8816252803141,234.640467939431,23.0,238.284202748617,38.0,237.913840454894,36.4753461223787,236.28820168025902,29.7831517403816,234.539748084674,26.2244460076855,234.467680568902,26.2690809468563,0.0,1003073,58229.592558000004,2018,4,21,14,13,17.03504,0.19344,239.32570299999998,-7.727758000000001,130.127266,57.162057999999995,129.666661,56.000149,1.4183,37.393215999999995,35.4472,-37.878124,6.830581,95.808595,92.01973199999999,178.566133,2.093516,272.73108199999996,2.738778,1.476866,0.9006940000000001,0.146662,31.17835,29.417763,323.349483,1.7947810000000002,33.937746999999995,238.821879,12.451228,31.17835,1.159807,1.2842770000000001,0.503506,1.174866,1.152982,0.24580500000000002,0.01853,0.020641999999999997,3.1880919999999997,5.20183,0.45461999999999997,1.152982,1.159807,1.2842770000000001,1.059635,0.225131,-38.190008,-3.50118811761381,0.0876379803594497,95.808595,0.209746029807924,-4.3969603494936,92.01973199999999,56.93954002545,73.68329943284779,1233958.88990483,9.371345967999558,0.18894719134714796,7,7.91962395148979
1331,681123_102,120.0,10,17,6.9768,-8,29,1.59,413,242,360,470,2018-04-21T14:15:38.402,2018,4,21,23,15,38.40224,0.29328000000000004,103.165809,100.279156,65.765899,75.883135,40.835375,52,93,233.27061899999998,30.389584000000003,198541.2668,234.12573799999998,28.027561,206938.9422,2018-04-21T14:14:47.692865,2018,4,21,14,14,47.692865000000005,154.208144834578,-8.52400734550569,154.355299987633,-8.44050065196933,234.274990129336,27.749567707432604,234.334782787914,27.590342482388,234.304886458625,27.669955094910303,230.515433584996,38.0,235.94585699746898,23.0,234.260958787473,27.654052037985,0.0467177430150649,-0.0439276711521472,-0.0159030569253353,0.680602231282586,230.42572191085802,38.0,236.05855978824601,23.0,233.282050442845,30.393722504991104,234.16522864293498,28.0418577274645,234.23201228584702,27.7340085149324,234.289905289099,27.574095561037602,0.0,1003075,58229.594194000005,2018,4,21,14,15,38.40224,0.29328000000000004,292.94719,27.091927000000002,65.53732099999999,77.503947,65.765899,75.883135,1.740492,40.835375,38.941798,-30.8302,13.775619,103.165809,100.279156,53.458256000000006,2.705508,254.181346,4.051086,0.981987,0.030108,0.9524219999999999,31.179947,82.935813,37.907771000000004,0.973103,29.196528000000004,301.29265499999997,48.066673,31.179947,1.2134989999999999,1.216617,1.095696,0.456829,1.2405760000000001,0.094493,0.055586,0.104503,2.79506,7.178102,0.141279,1.2405760000000001,1.2134989999999999,1.216617,0.001866,0.814538,138.15886799999998,2.90268436452964,3.91678148276068,103.165809,-1.9359741497989398,-6.833095458277099,100.279156,76.2408904453079,114.00445845981399,1477041.60327319,8.93832841007455,0.17957447738011778,7,7.445649317077118
1332,681214_095,55.5,10,19,51.01,-7,27,53.592,104,77,1,230,2018-04-21T14:16:37.529,2018,4,21,23,16,37.52936,0.24024,100.78649200000001,98.891515,157.307308,74.322927,29.126328000000004,34,75,231.701359,28.948764,202267.7933,233.76974199999998,28.735894000000002,199792.74,2018-04-21T14:15:50.571401,2018,4,21,14,15,50.571401,154.825509472232,-7.37105680059898,155.130233722286,-7.57949271561618,234.49624137920398,28.729677861091698,234.91135478027098,28.683124925443202,234.70379807973703,28.7064013932674,226.0,29.5355258764658,242.0,27.8888675931595,234.69701194986197,28.640462953512397,0.0662867211137509,-0.00678612987564975,-0.0659384397549942,0.5227327341955821,226.0,29.682489736506,242.0,27.8881680681099,231.71095796394403,29.042033760130803,233.777398810341,28.8102925359339,234.489260176242,28.661843964693897,234.904763723482,28.619081942331,0.0,1003076,58229.594879,2018,4,21,14,16,37.52936,0.24024,227.55325499999998,-38.435643,158.039551,77.682506,157.307308,74.322927,3.4377690000000003,29.126328000000004,26.771975,-30.525663,13.536270000000002,100.78649200000001,98.891515,152.25821100000002,2.846623,352.686525,0.9632809999999999,1.102587,0.728739,0.299089,211.180615,25.474364,131.77705500000002,1.1577620000000002,30.824412,235.78878199999997,-19.904526,31.180615000000003,1.8222580000000002,1.417992,1.159671,0.658401,1.3217379999999999,0.11291,0.035435,0.029167000000000002,2.524836,6.092053,0.179098,1.3217379999999999,1.8222580000000002,1.417992,1.077482,-0.35987199999999997,-48.839797999999995,-4.43544437484963,2.33278864647419,100.78649200000001,1.6492354988729,-0.21166618935186698,98.891515,73.9693890417151,182.797931070438,2393152.26000806,8.897239080698988,0.3683729938887747,8,7.417966386078138
1333,681214_115,147.0,10,21,36.8775,-7,34,43.523999999999994,435,163,370,500,2018-04-21T14:16:47.963,2018,4,21,23,16,47.96264,0.23088000000000003,96.73527,94.119793,101.199465,79.2392,61.809075,37,74,230.991719,28.412941999999997,197433.5028,234.36158999999998,26.515406,204018.1591,2018-04-21T14:15:50.571401,2018,4,21,14,15,50.571401,155.316664696918,-7.71099700465101,155.490463507371,-7.446492614693639,234.239119738217,28.7543830441374,234.292688239309,29.0665436048066,234.265903988763,28.910463324471998,226.0,31.223722146891102,240.604667724283,23.0,233.264976415556,27.132896626368698,2.03999984632667,-1.00092757320743,-1.7775666981033102,70.3540655362165,233.251635368888,23.0,235.82571940645198,38.0,235.57833237182098,36.558397680371996,233.63279188116798,25.2211192800073,233.311369420279,27.106773253512696,233.21858341083302,27.1590199992247,0.0,1003078,58229.595,2018,4,21,14,16,47.96264,0.23088000000000003,275.110442,-3.3419260000000004,101.27063199999999,79.95982,101.199465,79.2392,0.786872,61.809075,60.42408100000001,-9.988723,35.666396,96.73527,94.119793,123.11041000000002,4.38106,259.417086,4.526998000000001,3.234698,0.826458,0.561355,31.180732,136.17236699999998,268.598015,5.817691,38.399812,275.430056,19.998718,31.180732,0.086011,0.075,0.030994,0.072671,0.407352,0.38674899999999995,0.01824,0.009385,0.403489,3.4509529999999997,1.050607,0.407352,0.086011,0.075,0.43217799999999995,0.349453,-43.436094,-4.04840291290116,6.207771810689629,96.73527,-1.36862372010447,-7.325256771232739,94.119793,79.26498239607541,15.0008870804242,380078.82730055205,10.818194107911332,0.40173038327241906,8,9.361396611014738
1334,681222_115,81.0,10,16,20.2083,-9,17,43.1,269,250,1,500,2018-04-21T14:16:47.963,2018,4,21,23,16,47.96264,0.23088000000000003,96.73527,94.119793,101.199465,79.2392,61.809075,37,74,230.991719,28.412941999999997,197433.5028,234.36158999999998,26.515406,204018.1591,2018-04-21T14:15:50.571401,2018,4,21,14,15,50.571401,153.725323976047,-9.23932583356874,154.393488725442,-9.34303336822031,233.78653761842898,26.927673362599897,234.414830951022,26.5660564886539,234.100684284726,26.746864925626898,226.0,31.223722146891102,240.604667724283,23.0,234.064538240503,26.682672464356603,0.0736695907199449,-0.0361460442221357,-0.0641924612702738,0.539393819505138,226.0,31.4092478857916,240.61069645647203,23.0,231.044154625659,28.506063445008696,234.39616131806702,26.5768018745376,233.74871734942403,26.860507613053603,234.380359131582,26.5048373156597,97.0285164609553,1003078,58229.595,2018,4,21,14,16,47.96264,0.23088000000000003,275.110442,-3.3419260000000004,101.27063199999999,79.95982,101.199465,79.2392,0.786872,61.809075,60.42408100000001,-9.988723,35.666396,96.73527,94.119793,123.11041000000002,4.38106,259.417086,4.526998000000001,3.234698,0.826458,0.561355,31.180732,136.17236699999998,268.598015,5.817691,38.399812,275.430056,19.998718,31.180732,0.086011,0.075,0.030994,0.072671,0.407352,0.38674899999999995,0.01824,0.009385,0.403489,3.4509529999999997,1.050607,0.407352,0.086011,0.075,0.43217799999999995,0.349453,-43.436094,-4.04840291290116,6.207771810689629,96.73527,-1.36862372010447,-7.325256771232739,94.119793,79.26498239607541,442.541601208734,11212716.4158593,7.0943911306083285,0.421522632787278,6,5.637593633711736
1335,681225_095,55.0,10,15,42.9035,-6,44,51.232,145,141,77,250,2018-04-21T14:16:37.529,2018,4,21,23,16,37.52936,0.24024,100.78649200000001,98.891515,157.307308,74.322927,29.126328000000004,34,75,231.701359,28.948764,202267.7933,233.76974199999998,28.735894000000002,199792.74,2018-04-21T14:15:50.571401,2018,4,21,14,15,50.571401,153.838491113545,-6.6844895420058394,154.06820431381598,-6.84496108533333,235.947936484187,28.5664430430546,236.26268334923301,28.529746843545297,236.10530991671,28.5480949433,226.0,29.5355258764658,242.0,27.8888675931595,236.09995646313203,28.4960773157752,0.0522923803103176,-0.005353453577583879,-0.0520176275248261,0.7740933115786449,226.0,29.726268612330603,242.0,27.8608356013827,231.71282883876702,29.0602123934724,233.778335688527,28.8193958521048,235.94236389328998,28.5122961351826,236.257549032975,28.479858496367697,0.0,1003076,58229.594879,2018,4,21,14,16,37.52936,0.24024,227.55325499999998,-38.435643,158.039551,77.682506,157.307308,74.322927,3.4377690000000003,29.126328000000004,26.771975,-30.525663,13.536270000000002,100.78649200000001,98.891515,152.25821100000002,2.846623,352.686525,0.9632809999999999,1.102587,0.728739,0.299089,211.180615,25.474364,131.77705500000002,1.1577620000000002,30.824412,235.78878199999997,-19.904526,31.180615000000003,1.8222580000000002,1.417992,1.159671,0.658401,1.3217379999999999,0.11291,0.035435,0.029167000000000002,2.524836,6.092053,0.179098,1.3217379999999999,1.8222580000000002,1.417992,1.077482,-0.35987199999999997,-48.839797999999995,-4.43544437484963,2.33278864647419,100.78649200000001,1.6492354988729,-0.21166618935186698,98.891515,73.9693890417151,91.0391289248651,1191865.22440319,,,7,
1336,681613_120,76.5,10,21,26.2204,-8,22,50.781000000000006,404,163,312,500,2018-04-21T14:21:01.899,2018,4,21,23,21,1.8994400000000002,0.33384,97.933369,92.353133,138.571843,60.459920999999994,32.536105,51,100,232.182533,28.620982,198576.9054,235.274727,27.110639000000003,196452.6754,2018-04-21T14:20:02.113550,2018,4,21,14,20,2.11355,155.236363425148,-8.35139052639287,155.487550152674,-8.41140789207052,234.448019971968,27.6516691083283,234.701898829044,27.5303090049686,234.57495940050597,27.590989056648397,226.0,31.640761948741602,242.0,23.8257645714748,234.520318509931,27.479120273205105,0.12450000655416198,-0.0546408905754845,-0.11186878344339099,0.483706771809706,226.0,31.690022631704196,242.0,24.0416438887073,232.227533749947,28.7131140845546,235.33247878501203,27.2288768592822,234.39390038179798,27.540867606942395,234.646736638063,27.417372939467697,100.0,1003080,58229.597939,2018,4,21,14,21,1.8994400000000002,0.33384,238.016575,-16.522374,139.163899,62.32416800000001,138.571843,60.459920999999994,2.0874330000000003,32.536105,30.345459,-20.126913000000002,20.740041,97.933369,92.353133,115.662742,2.226394,332.56219300000004,3.792037,1.065861,0.8623780000000001,0.14668599999999998,31.1836,7.073169999999999,327.604614,1.100401,30.376438,239.416208,3.5836360000000003,31.1836,0.223514,0.239375,0.137759,0.17310699999999998,0.170494,0.015787,0.003476,0.003672,0.5182479999999999,0.8336889999999999,0.024452,0.170494,0.223514,0.239375,1.067798,0.064871,-41.197278999999995,-1.64888323386499,3.43183552045931,97.933369,5.43263247283188,-2.82055869784745,92.353133,59.42935944655089,61.9595690977961,966101.49239248,9.807296922255269,0.366550170374633,4,8.343900494699241
1337,681625_072,153.5,10,15,20.3615,-6,42,21.509,75,109,1,120,2018-04-21T14:20:38.259,2018,4,21,23,20,38.2592,0.27144,83.687276,78.890132,106.29778999999999,14.538267999999999,20.793791,38,77,232.39529500000003,25.020497,191270.2065,232.72921200000002,23.628013,189824.1891,2018-04-21T14:20:02.113550,2018,4,21,14,20,2.11355,153.73547939491002,-6.901441885316331,153.895124864303,-6.58688284821519,237.044181830447,27.589264315593,237.15755042106002,27.9269298102349,237.100866125754,27.7580970629139,229.282816362363,38.0,232.879809218296,23.0,232.030391430267,26.5421996458572,5.21422287271837,-5.07047469548701,-1.21589741705676,32.0439522324451,235.503371662803,23.0,240.53950619882005,38.0,236.51328046371103,26.007987952920004,235.975590899162,24.4064931138623,232.06559361956602,26.3954012337819,231.995189240967,26.6889980579325,0.0,1003079,58229.597665,2018,4,21,14,20,38.2592,0.27144,216.874143,29.335696000000002,107.56285600000001,14.702939,106.29778999999999,14.538267999999999,1.154828,20.793791,17.462767000000003,-25.391022,22.419914000000002,83.687276,78.890132,102.293094,2.44915,100.17962,1.699309,1.926131,0.5674779999999999,0.833094,31.183333,19.935646,238.157015,2.6731830000000003,35.92082,202.235052,41.114616,31.183333,1.292226,1.587879,5.4859849999999994,0.49882200000000004,0.043680000000000004,0.062206,0.015619999999999998,0.010702,0.714514,4.029943,0.129718,0.043680000000000004,1.292226,1.587879,1.330262,0.7622770000000001,-40.86139,-0.7621109702436311,3.4973817776648803,83.687276,-0.41363900419737704,2.3036100392485,78.890132,14.5332133805319,212.473173210289,1695457.80318761,,,7,
1338,681626_072,153.5,10,16,56.8269,-5,55,1.004,376,120,320,430,2018-04-21T14:20:38.259,2018,4,21,23,20,38.2592,0.27144,83.687276,78.890132,106.29778999999999,14.538267999999999,20.793791,38,77,232.39529500000003,25.020497,191270.2065,232.72921200000002,23.628013,189824.1891,2018-04-21T14:20:02.113550,2018,4,21,14,20,2.11355,154.161890543723,-6.06519815647312,154.309042136927,-5.7741218214638605,237.345047770033,28.488315338221103,237.451692492187,28.800387610595198,237.39837013111,28.644351474408197,229.282816362363,38.0,232.879809218296,23.0,231.84560176864,27.312800265711605,5.710189586049321,-5.5527683624697195,-1.33155120869663,32.351752316116,235.46952111755797,23.0,240.595483831691,38.0,236.49602974770198,26.003851239437104,235.947893484388,24.399851286991,231.878085010556,27.1773402722553,231.81311852672502,27.4482602591679,0.0,1003079,58229.597665,2018,4,21,14,20,38.2592,0.27144,216.874143,29.335696000000002,107.56285600000001,14.702939,106.29778999999999,14.538267999999999,1.154828,20.793791,17.462767000000003,-25.391022,22.419914000000002,83.687276,78.890132,102.293094,2.44915,100.17962,1.699309,1.926131,0.5674779999999999,0.833094,31.183333,19.935646,238.157015,2.6731830000000003,35.92082,202.235052,41.114616,31.183333,1.292226,1.587879,5.4859849999999994,0.49882200000000004,0.043680000000000004,0.062206,0.015619999999999998,0.010702,0.714514,4.029943,0.129718,0.043680000000000004,1.292226,1.587879,1.330262,0.7622770000000001,-40.86139,-0.7621109702436311,3.4973817776648803,83.687276,-0.41363900419737704,2.3036100392485,78.890132,14.5332133805319,270.961216667034,2162170.88594356,8.157834891988447,0.3456043776106639,11,6.769991104592105
1339,681713_106,84.0,10,27,1.7912,-8,30,14.270999999999999,225,258,1,400,2018-04-21T14:22:10.255,2018,4,21,23,22,10.255519999999999,0.22152,97.488629,94.196403,157.101848,49.089290000000005,23.414637,33,69,232.606358,28.663758,197437.7119,233.81969500000002,27.970423999999998,194960.9542,2018-04-21T14:21:17.178436,2018,4,21,14,21,17.178435999999998,156.458876301114,-8.472248385709129,156.990992847752,-8.52877789608759,233.361703694112,28.343565451359,233.85254601907698,28.038606121342102,233.607124856594,28.1910857863505,226.0,32.4388119360227,242.0,23.295973631413304,233.564395443891,28.1163091600467,0.0861240184350027,-0.0427294127037499,-0.0747766263038478,2.10776903417829,226.0,32.917376861156605,241.962352474411,23.0,232.66923578200402,28.773794345229103,233.85705523869999,28.0358045524368,233.313701977518,28.2595622742381,233.81508891026297,27.9730560458553,100.0,1003084,58229.59873,2018,4,21,14,22,10.255519999999999,0.22152,218.743059,-14.598532999999998,158.266313,52.199718,157.101848,49.089290000000005,3.346492,23.414637,20.484623000000003,-35.142786,10.071927,97.488629,94.196403,89.72759599999999,2.033144,29.609053000000003,2.4481889999999997,1.298031,0.628169,0.482649,31.184372999999997,0.43263100000000004,290.311664,1.478861,32.709804,220.990812,0.551765,31.184372999999997,3.813028,3.76099,3.682008,2.380733,1.176218,0.25401599999999996,0.046324000000000004,0.065044,1.956634,169.736603,0.44318,1.176218,3.813028,3.76099,1.375421,0.010237999999999999,-53.040251,0.0164539821379756,3.4608031801222903,97.488629,3.50145954231887,1.98983771600943,94.196403,48.9659056851382,646.835303612677,6172287.90738905,,,9,
1340,681723_107,84.0,10,22,52.3685,-8,23,40.098,265,176,1,500,2018-04-21T14:22:10.255,2018,4,21,23,22,10.255519999999999,0.22152,97.488629,94.196403,157.101848,49.089290000000005,23.414637,33,69,232.606358,28.663758,197437.7119,233.81969500000002,27.970423999999998,194960.9542,2018-04-21T14:21:17.178436,2018,4,21,14,21,17.178435999999998,155.365732108925,-8.35622206333203,156.031975939989,-8.42811779197813,234.243104583797,27.7913159651826,234.850838051129,27.4046340682742,234.546971317463,27.597975016728398,226.0,32.4388119360227,242.0,23.295973631413304,234.528389405028,27.565456602965398,0.0374531000506388,-0.0185819124349109,-0.032518413763043,2.72249770142735,226.0,33.0361469449078,241.773436590242,23.0,232.677166716529,28.7876735092462,233.857534060761,28.0366424927707,234.216035159693,27.743944375394,234.840743650364,27.3869688305367,0.0,1003084,58229.59873,2018,4,21,14,22,10.255519999999999,0.22152,218.743059,-14.598532999999998,158.266313,52.199718,157.101848,49.089290000000005,3.346492,23.414637,20.484623000000003,-35.142786,10.071927,97.488629,94.196403,89.72759599999999,2.033144,29.609053000000003,2.4481889999999997,1.298031,0.628169,0.482649,31.184372999999997,0.43263100000000004,290.311664,1.478861,32.709804,220.990812,0.551765,31.184372999999997,3.813028,3.76099,3.682008,2.380733,1.176218,0.25401599999999996,0.046324000000000004,0.065044,1.956634,169.736603,0.44318,1.176218,3.813028,3.76099,1.375421,0.010237999999999999,-53.040251,0.0164539821379756,3.4608031801222903,97.488629,3.50145954231887,1.98983771600943,94.196403,48.9659056851382,214.31782518618198,2045082.13040687,8.849837926264726,0.20573661600338297,8,7.388895846855844
1341,681811_089,140.5,10,28,2.0932,-9,52,34.023,412,81,310,470,2018-04-21T14:23:04.559,2018,4,21,23,23,4.55912,0.29016,91.601611,87.451175,50.530656,66.320819,36.367367,47,92,232.57654,27.438088,192868.3928,232.51604700000001,25.092251,199183.6349,2018-04-21T14:22:20.262773,2018,4,21,14,22,20.262773000000003,156.870997045806,-10.0392105408819,157.086924226798,-9.78358969160993,232.565510746265,26.9552817310817,232.57246993236598,27.2877674746801,232.56899033931597,27.121524602880896,232.46209331961103,23.0,232.848904082677,38.0,232.568377065874,27.1215404175988,0.0006134773182282629,-0.000613273442013451,1.58147178765944e-05,0.278110602347959,232.482723612737,23.0,232.796685319475,38.0,232.5756167566,27.438111808032303,232.52651041143503,25.091981175989197,232.56409063360698,26.955318352072396,232.572663498141,27.2877624831252,0.0,1003085,58229.59935800001,2018,4,21,14,23,4.55912,0.29016,293.96742,44.59519,50.10996,67.98961800000001,50.530656,66.320819,1.855851,36.367367,34.341714,-25.419667999999998,21.070073999999998,91.601611,87.451175,77.290719,3.211719,204.532342,3.4524209999999997,1.612916,0.387403,0.9880680000000001,31.184986,63.985351,160.011824,2.048413,34.667912,312.31253599999997,64.55165600000001,31.184986,1.123141,0.856252,0.740733,0.44959899999999997,0.628446,0.171825,0.062976,0.005613,1.351988,7.456869,0.329286,0.628446,1.123141,0.856252,-0.096323,1.068714,17.1035,1.130848030553,5.01418118098379,91.601611,-4.79958766617193,-2.1905708750107897,87.451175,66.0218036583391,172.96606839487401,2115880.32149903,8.72600993401884,0.2854449447718043,6,7.297004077696052
1342,682011_042,118.5,10,26,26.0323,-10,6,32.88,115,258,80,150,2018-04-21T14:24:47.379,2018,4,21,23,24,47.37872,0.16535999999999998,90.56837,87.970434,73.518956,60.52134100000001,31.711057,22,53,232.966836,26.630088,195736.0357,233.500414,25.386976999999998,198310.3778,2018-04-21T14:24:26.013544,2018,4,21,14,24,26.013544,156.561262287362,-10.1340589718863,156.655637460489,-10.0841991876903,233.148181559954,26.442418300391502,233.189449393734,26.343667292259802,233.16881547684397,26.393042796325602,228.08655185390498,38.0,234.524971270997,23.0,233.084176103458,26.3567132106549,0.0921067984584169,-0.0846393733864375,-0.0363295856707815,0.550417429748155,228.31829304040298,38.0,234.586760759366,23.0,233.054101655447,26.6675448593651,233.575737222399,25.4193078331768,233.063069789388,26.4058859486421,233.105282417527,26.307540472667604,100.0,1003087,58229.600548,2018,4,21,14,24,47.37872,0.16535999999999998,276.365639,28.278056,73.292348,62.412485,73.518956,60.52134100000001,2.221525,31.711057,29.356151,-17.632613,31.315979,90.56837,87.970434,103.433012,0.828133,242.753406,2.275091,0.8636299999999999,0.284947,0.617541,31.186147,61.08284499999999,317.5993,0.802586,27.018673,279.02722400000005,51.515696999999996,31.186147,1.38636,0.9592860000000001,0.5822930000000001,0.9212030000000001,0.909249,0.045835,0.027605,0.056557,2.3640950000000003,20.732169,0.06403400000000001,0.909249,1.38636,0.9592860000000001,0.26960700000000004,0.872331,-90.949551,-0.304122862544784,1.27331940778862,90.56837,-1.6000626332090802,-3.10716732711263,87.970434,60.3729108880012,409.02167922194604,5061398.87642722,7.628772860462452,0.21021360344347817,6,6.205261132273552
1343,682011_043,118.0,10,27,32.6257,-9,57,53.221000000000004,321,148,170,500,2018-04-21T14:24:47.379,2018,4,21,23,24,47.37872,0.16535999999999998,90.56837,87.970434,73.518956,60.52134100000001,31.711057,22,53,232.966836,26.630088,195736.0357,233.500414,25.386976999999998,198310.3778,2018-04-21T14:24:26.013544,2018,4,21,14,24,26.013544,156.682580340606,-10.0702006005515,157.126686855772,-9.839760998772741,232.937222284618,26.931775021863103,233.13620553449698,26.4704307433427,233.036713909558,26.701102882602896,228.08655185390498,38.0,234.524971270997,23.0,232.95196777080798,26.6647274702531,0.0922229833422762,-0.0847461387493809,-0.0363754123498339,0.10074612840877699,228.163365798064,38.0,234.63304340578802,23.0,233.051643047182,26.6664895559521,233.58740687571202,25.424316774675397,232.852882055377,26.895573837224003,233.05105348624,26.4338811032822,43.088864735517,1003087,58229.600548,2018,4,21,14,24,47.37872,0.16535999999999998,276.365639,28.278056,73.292348,62.412485,73.518956,60.52134100000001,2.221525,31.711057,29.356151,-17.632613,31.315979,90.56837,87.970434,103.433012,0.828133,242.753406,2.275091,0.8636299999999999,0.284947,0.617541,31.186147,61.08284499999999,317.5993,0.802586,27.018673,279.02722400000005,51.515696999999996,31.186147,1.38636,0.9592860000000001,0.5822930000000001,0.9212030000000001,0.909249,0.045835,0.027605,0.056557,2.3640950000000003,20.732169,0.06403400000000001,0.909249,1.38636,0.9592860000000001,0.26960700000000004,0.872331,-90.949551,-0.304122862544784,1.27331940778862,90.56837,-1.6000626332090802,-3.10716732711263,87.970434,60.3729108880012,150.276223387542,1859578.4694207,8.722158339275234,0.22368369748706474,6,7.298646611086333
