ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
625532_043,95.5,13,26,39.232,-9,5,12.83,259,97,120,440,2018-04-19T17:40:23.153,2018,4,20,2,40,23.15256,0.30264,103.986134,93.08648,105.652184,56.898394,66.126871,50,94,230.435229,30.431956,199865.6349,234.838526,26.332764,203038.968
625542_019,100,13,22,32.856,-9,16,9.573,315,242,170,480,2018-04-19T17:40:10.891,2018,4,20,2,40,10.89096,0.30888,96.250478,90.327807,136.228938,38.001932,24.80608,56,93,233.086696,28.075129,198488.2044,234.621582,26.491031,196117.9831
625613_090,5.5,13,35,19.188,-8,26,38.477,242,208,235,248,2018-04-19T17:41:49.505,2018,4,20,2,41,49.5048,0.32136,95.963696,93.107939,231.93409,64.968112,23.198222,42,90,234.164225,27.280737,202873.1882,234.217428,27.476914,195736.9576
625613_091,8,13,35,14.2483,-8,15,55.871,226,73,220,233,2018-04-19T17:41:49.505,2018,4,20,2,41,49.5048,0.32136,95.963696,93.107939,231.93409,64.968112,23.198222,42,90,234.164225,27.280737,202873.1882,234.217428,27.476914,195736.9576
625723_007,73.5,13,31,16.7928,-8,21,49.476,304,149,40,450,2018-04-19T17:42:11.398,2018,4,20,2,42,11.39784,0.31824,99.380166,92.647957,194.615334,57.978758,41.552779,40,99,232.015997,28.125252,204505.7583,234.186957,27.663026,193656.9954
625723_008,74,13,31,22.5532,-8,22,27.596,322,157,40,450,2018-04-19T17:42:11.398,2018,4,20,2,42,11.39784,0.31824,99.380166,92.647957,194.615334,57.978758,41.552779,40,99,232.015997,28.125252,204505.7583,234.186957,27.663026,193656.9954
625723_009,73.5,13,31,10.4134,-8,21,44.246,284,148,40,450,2018-04-19T17:42:11.398,2018,4,20,2,42,11.39784,0.31824,99.380166,92.647957,194.615334,57.978758,41.552779,40,99,232.015997,28.125252,204505.7583,234.186957,27.663026,193656.9954
625742_089,132.5,13,22,48.1642,-9,5,21.564,361,105,260,440,2018-04-19T17:42:52.828,2018,4,20,2,42,52.82832,0.16536,101.593829,96.221767,113.468595,52.554396,56.360468,23,49,232.13615,29.806914,198824.8827,234.216214,27.965694,199100.1641
625743_070,85,13,21,39.8823,-8,28,59.853,142,254,60,250,2018-04-19T17:42:42.888,2018,4,20,2,42,42.888,0.31824,99.590433,89.981143,82.920504,31.953937,36.14148,46,99,232.720288,29.139922,198784.0603,233.705003,26.000249,198577.9332
625744_008,74,13,21,30.2707,-7,39,17.288,102,235,30,180,2018-04-19T17:42:11.398,2018,4,20,2,42,11.39784,0.31824,99.380166,92.647957,194.615334,57.978758,41.552779,40,99,232.015997,28.125252,204505.7583,234.186957,27.663026,193656.9954
625744_008,74.5,13,21,31.2598,-7,38,48.809,105,229,80,155,2018-04-19T17:42:11.398,2018,4,20,2,42,11.39784,0.31824,99.380166,92.647957,194.615334,57.978758,41.552779,40,99,232.015997,28.125252,204505.7583,234.186957,27.663026,193656.9954
625812_034,128,13,40,56.355,-9,12,57.526,78,185,20,160,2018-04-19T17:43:42.798,2018,4,20,2,43,42.79824,0.28704,96.758331,86.90055,66.156775,43.523539,47.873323,39,85,232.812289,28.833123,194997.8976,233.543394,25.047561,198263.3471
625812_035,129.5,13,41,46.902,-9,3,9.279,235,61,190,290,2018-04-19T17:43:42.798,2018,4,20,2,43,42.79824,0.28704,96.758331,86.90055,66.156775,43.523539,47.873323,39,85,232.812289,28.833123,194997.8976,233.543394,25.047561,198263.3471
625812_036,128.5,13,41,36.9094,-9,4,58.658,204,84,160,280,2018-04-19T17:43:42.798,2018,4,20,2,43,42.79824,0.28704,96.758331,86.90055,66.156775,43.523539,47.873323,39,85,232.812289,28.833123,194997.8976,233.543394,25.047561,198263.3471
625812_070,77.5,13,42,46.646,-9,10,34.09,421,154,340,440,2018-04-19T17:44:00.036,2018,4,20,2,44,0.03624,0.2028,106.539148,99.952047,119.980749,55.188431,55.891748,28,62,232.653068,30.714085,203075.75,235.424775,28.589697,202787.7189
625821_034,128,13,36,32.4035,-10,4,14.017,78,228,30,130,2018-04-19T17:43:42.798,2018,4,20,2,43,42.79824,0.28704,96.758331,86.90055,66.156775,43.523539,47.873323,39,85,232.812289,28.833123,194997.8976,233.543394,25.047561,198263.3471
625821_035,128,13,37,29.6534,-9,53,10.667,255,88,160,330,2018-04-19T17:43:42.798,2018,4,20,2,43,42.79824,0.28704,96.758331,86.90055,66.156775,43.523539,47.873323,39,85,232.812289,28.833123,194997.8976,233.543394,25.047561,198263.3471
625821_036,128,13,37,16.1131,-9,55,9.413,213,113,60,330,2018-04-19T17:43:42.798,2018,4,20,2,43,42.79824,0.28704,96.758331,86.90055,66.156775,43.523539,47.873323,39,85,232.812289,28.833123,194997.8976,233.543394,25.047561,198263.3471
625823_066,123,13,36,31.1211,-8,16,10.632,67,79,20,130,2018-04-19T17:43:58.239,2018,4,20,2,43,58.23912,0.21216,100.05026,92.85672,85.016301,29.592477,38.398787,22,60,234.252352,29.046268,200237.1037,234.937818,26.76273,199722.183
625832_034,51.5,13,32,22.0277,-9,14,52.721,113,220,30,150,2018-04-19T17:43:42.798,2018,4,20,2,43,42.79824,0.28704,96.758331,86.90055,66.156775,43.523539,47.873323,39,85,232.812289,28.833123,194997.8976,233.543394,25.047561,198263.3471
625844_080,81.5,13,29,0.7568,-7,34,16.658,289,170,40,450,2018-04-19T17:44:04.719,2018,4,20,2,44,4.71936,0.16848,106.820631,100.035118,113.520651,47.198474,60.927024,28,54,232.392211,30.59167,204295.1148,234.507332,28.432179,203914.622
625911_106,114,13,41,33.6494,-10,5,42.649,196,243,150,270,2018-04-19T17:45:21.762,2018,4,20,2,45,21.76152,0.3588,96.920037,84.918372,106.30722,30.003088,39.446718,54,113,231.732097,28.32866,198305.2772,233.601929,24.690038,196286.5309
625911_107,114,13,42,40.231,-9,58,19.975,402,149,310,480,2018-04-19T17:45:21.762,2018,4,20,2,45,21.76152,0.3588,96.920037,84.918372,106.30722,30.003088,39.446718,54,113,231.732097,28.32866,198305.2772,233.601929,24.690038,196286.5309
626012_099,91,13,41,51.2228,-9,17,57.155,249,247,60,450,2018-04-19T17:46:21.550,2018,4,20,2,46,21.55008,0.23712,108.330565,102.450108,122.881278,67.349961,64.838223,25,68,231.392188,30.876204,205515.1825,235.682379,28.783254,206563.1037
626015_081,78,13,41,53.555,-6,53,3.717,252,239,165,410,2018-04-19T17:46:11.959,2018,4,20,2,46,11.9592,0.1248,104.058097,100.53212,133.856299,54.321224,41.241512,20,41,232.632463,30.360193,200392.9844,234.046159,29.398576,199116.9857
626015_100,78.5,13,42,4.1227,-6,49,30.01,285,194,40,450,2018-04-19T17:46:21.550,2018,4,20,2,46,21.55008,0.23712,108.330565,102.450108,122.881278,67.349961,64.838223,25,68,231.392188,30.876204,205515.1825,235.682379,28.783254,206563.1037
626025_101,78,13,38,23.3393,-6,37,45.694,411,48,280,460,2018-04-19T17:46:21.550,2018,4,20,2,46,21.55008,0.23712,108.330565,102.450108,122.881278,67.349961,64.838223,25,68,231.392188,30.876204,205515.1825,235.682379,28.783254,206563.1037
626112_082,101.5,13,42,17.219,-9,10,1.587,330,147,230,410,2018-04-19T17:47:15.617,2018,4,20,2,47,15.61656,0.30888,103.122853,97.470585,195.084607,43.963029,25.673751,47,95,233.522033,29.57279,203124.0007,234.655964,28.824628,196457.6787
626124_083,135,13,38,22.9219,-7,36,28.834,414,184,340,470,2018-04-19T17:47:15.617,2018,4,20,2,47,15.61656,0.30888,103.122853,97.470585,195.084607,43.963029,25.673751,47,95,233.522033,29.57279,203124.0007,234.655964,28.824628,196457.6787
626141_089,32.5,13,28,56.9014,-9,55,13.898,300,128,240,380,2018-04-19T17:47:19.036,2018,4,20,2,47,19.03608,0.26208,104.581521,93.7333,152.557251,32.798695,50.289008,44,82,232.112819,29.802595,204590.3597,234.368528,27.310163,198065.1162
626142_088,30.5,13,27,25.2915,-9,18,2.731,12,270,0,16,2018-04-19T17:47:19.036,2018,4,20,2,47,19.03608,0.26208,104.581521,93.7333,152.557251,32.798695,50.289008,44,82,232.112819,29.802595,204590.3597,234.368528,27.310163,198065.1162
626213_105,137,13,42,30.6516,-8,16,58.442,371,85,300,430,2018-04-19T17:48:30.771,2018,4,20,2,48,30.77112,0.23088,104.722542,97.610367,117.191497,61.558691,62.917365,30,74,231.680557,30.336717,201785.4074,235.447537,27.804041,202935.4734
626214_087,54,13,42,29.9879,-7,42,36.163,367,258,330,380,2018-04-19T17:48:21.133,2018,4,20,2,48,21.13344,0.29016,98.163502,94.286528,207.747146,62.416119,29.045243,36,85,233.060724,28.253144,201258.9233,234.092656,28.247682,193493.6094
626214_088,55.5,13,41,31.8846,-7,32,25.988,185,130,50,310,2018-04-19T17:48:21.133,2018,4,20,2,48,21.13344,0.29016,98.163502,94.286528,207.747146,62.416119,29.045243,36,85,233.060724,28.253144,201258.9233,234.092656,28.247682,193493.6094
626214_106,85.5,13,42,22.1017,-7,37,3.353,342,188,180,440,2018-04-19T17:48:30.771,2018,4,20,2,48,30.77112,0.23088,104.722542,97.610367,117.191497,61.558691,62.917365,30,74,231.680557,30.336717,201785.4074,235.447537,27.804041,202935.4734
626226_007,46,13,38,10.9824,-5,59,45.021,371,177,240,450,2018-04-19T17:47:41.007,2018,4,20,2,47,41.00712,0.16224,104.554863,100.259933,133.696928,60.791833,56.195668,18,49,232.35659,29.707211,205098.9142,234.887995,28.492944,203991.2146
626333_080,145.5,13,33,56.0693,-8,27,35.381,403,228,380,440,2018-04-19T17:49:19.861,2018,4,20,2,49,19.8612,0.2028,109.656087,102.990496,106.642764,59.960537,64.74252,34,64,232.60639,31.883404,202414.519,235.612943,29.273046,204650.9643
626512_103,105,13,48,52.5127,-9,16,36.097,334,229,210,450,2018-04-19T17:51:50.336,2018,4,20,2,51,50.33568,0.2964,102.286762,91.321371,107.58154,42.056676,50.165836,38,93,231.405037,29.553402,201624.7669,234.054347,26.049904,201141.4209
626525_112,19.5,13,44,30.8174,-6,40,2.217,328,76,310,350,2018-04-19T17:51:54.220,2018,4,20,2,51,54.22008,0.2028,100.448379,97.263002,115.599817,75.757174,63.915964,25,59,232.173968,29.932751,195918.6518,235.844415,28.286384,199255.2854
626641_099,123,13,34,58.9733,-9,57,13.108,202,153,70,290,2018-04-19T17:52:51.285,2018,4,20,2,52,51.28488,0.36504,95.312326,86.621609,190.256092,51.068651,38.181151,59,99,232.133464,27.025626,203168.5686,234.514366,25.904995,191930.3372
626641_100,122,13,35,57.2196,-9,48,11.614,381,37,340,420,2018-04-19T17:52:51.285,2018,4,20,2,52,51.28488,0.36504,95.312326,86.621609,190.256092,51.068651,38.181151,59,99,232.133464,27.025626,203168.5686,234.514366,25.904995,191930.3372
626714_052,76.5,13,47,48.4906,-7,42,0.84,131,250,35,200,2018-04-19T17:53:30.185,2018,4,20,2,53,30.18504,0.22464,104.201979,96.230648,124.869737,53.407846,61.730978,32,72,231.569672,29.780184,203994.2464,234.905761,27.37406,202829.7651
626721_017,29,13,42,52.0638,-10,4,40.41,34,232,10,50,2018-04-19T17:53:13.412,2018,4,20,2,53,13.41192,0.12792,99.246467,95.768253,74.596049,43.097295,37.407158,19,42,231.92746,26.492398,215075.0436,232.30773,25.306217,216119.6676
627032_102,57.5,13,46,0.6912,-9,17,52.396,7,278,2,10,2018-04-19T17:57:17.034,2018,4,20,2,57,17.034,0.22464,100.041936,94.346382,53.462332,50.216773,41.013218,36,71,232.447643,29.468092,197764.4312,232.518566,27.058048,200939.8433
627124_077,124,13,49,40.5497,-7,25,20.164,79,44,30,120,2018-04-19T17:58:08.227,2018,4,20,2,58,8.22696,0.18408,105.86848,98.77679,120.280087,50.388967,62.524397,29,52,231.773752,30.82781,201190.3075,234.513184,28.599158,200386.2415
627221_066,130,13,51,2.0466,-10,0,3.341,342,172,240,390,2018-04-19T17:59:04.727,2018,4,20,2,59,4.72704,0.20904,106.936372,102.215645,136.86492,69.766499,63.573837,26,61,231.367977,30.569976,204639.9001,235.419626,29.257242,203231.7683
627416_117,80,13,54,42.0691,-6,5,20.882,200,242,85,320,2018-04-19T18:01:36.962,2018,4,20,3,1,36.96168,0.16224,98.09764,94.030843,128.913413,61.956867,53.297661,14,47,231.670117,28.329536,200663.5206,234.002573,27.081195,200132.6693
627426_117,80,13,50,37.6121,-5,54,13.376,252,106,70,410,2018-04-19T18:01:36.962,2018,4,20,3,1,36.96168,0.16224,98.09764,94.030843,128.913413,61.956867,53.297661,14,47,231.670117,28.329536,200663.5206,234.002573,27.081195,200132.6693
627616_117,97.5,14,2,4.9443,-6,3,29.575,358,217,300,500,2018-04-19T18:03:54.881,2018,4,20,3,3,54.88128,0.20592,100.732674,93.271045,134.506571,49.054831,55.95251,34,65,231.288971,29.120301,201142.7692,234.093977,27.103185,198408.2452
627623_031,172.5,13,58,9.4563,-8,21,37.489,447,143,430,450,2018-04-19T18:03:11.348,2018,4,20,3,3,11.34792,0.20592,107.651315,98.132428,139.128885,44.413994,64.772827,27,63,231.671718,31.374666,201496.4361,234.773022,28.966244,196937.0833
627641_088,155.5,13,49,27.1057,-10,4,0.275,467,234,450,490,2018-04-19T18:03:40.080,2018,4,20,3,3,40.08,0.25272,105.328426,97.642143,100.342877,55.366626,54.868742,35,76,231.912736,30.620827,201329.4718,234.645226,27.652138,203957.8609
627711_090,98,14,1,28.2435,-9,56,46.661,251,127,40,450,2018-04-19T18:04:43.659,2018,4,20,3,4,43.65936,0.2184,97.959886,94.102288,111.038585,70.601631,55.275805,38,70,231.436392,28.51228,199283.3702,234.484103,26.758025,202376.5122
627712_084,46.5,14,1,59.1114,-9,15,28.854,346,213,250,390,2018-04-19T18:04:41.684,2018,4,20,3,4,41.6844,0.20592,97.383926,94.213055,198.429682,67.504933,40.278483,34,65,233.174173,27.501441,204388.1564,234.584137,27.593363,197293.1707
627712_085,45,14,1,3.1162,-9,1,57.555,171,43,145,210,2018-04-19T18:04:41.684,2018,4,20,3,4,41.6844,0.20592,97.383926,94.213055,198.429682,67.504933,40.278483,34,65,233.174173,27.501441,204388.1564,234.584137,27.593363,197293.1707
627712_089,81.5,14,0,48.8744,-9,8,3.738,127,120,30,240,2018-04-19T18:04:43.659,2018,4,20,3,4,43.65936,0.2184,97.959886,94.102288,111.038585,70.601631,55.275805,38,70,231.436392,28.51228,199283.3702,234.484103,26.758025,202376.5122
627715_021,92,14,1,35.0435,-6,39,47.14,266,69,180,450,2018-04-19T18:04:09.917,2018,4,20,3,4,9.91656,0.18408,106.314455,99.808519,121.050865,51.817474,56.620943,26,58,233.36044,30.751715,202443.8798,235.843338,28.708839,201782.7707
627721_089,98,13,57,23.4826,-10,4,57.102,309,233,130,450,2018-04-19T18:04:43.659,2018,4,20,3,4,43.65936,0.2184,97.959886,94.102288,111.038585,70.601631,55.275805,38,70,231.436392,28.51228,199283.3702,234.484103,26.758025,202376.5122
627721_089,98,13,57,23.4826,-10,4,57.102,309,233,130,450,2018-04-19T18:04:44.187,2018,4,20,3,4,44.18664,0.21216,96.398094,87.103386,164.846202,34.906145,54.000268,34,68,231.290697,28.256136,197695.6653,233.275745,26.222857,190937.6553
627723_085,45.5,13,57,58.3129,-8,17,31.123,412,91,360,460,2018-04-19T18:04:41.684,2018,4,20,3,4,41.6844,0.20592,97.383926,94.213055,198.429682,67.504933,40.278483,34,65,233.174173,27.501441,204388.1564,234.584137,27.593363,197293.1707
627725_021,91.5,13,57,3.0243,-6,41,39.626,232,95,40,430,2018-04-19T18:04:09.917,2018,4,20,3,4,9.91656,0.18408,106.314455,99.808519,121.050865,51.817474,56.620943,26,58,233.36044,30.751715,202443.8798,235.843338,28.708839,201782.7707
627844_025,115.5,13,47,45.644,-7,24,13.441,126,42,85,170,2018-04-19T18:05:15.393,2018,4,20,3,5,15.39288,0.23712,110.040537,99.158843,136.769685,40.275814,62.286312,25,68,232.421477,31.335026,206108.835,235.522441,28.568867,201335.0063
627911_032,140,14,1,26.0918,-9,57,41.826,245,138,150,350,2018-04-19T18:06:21.166,2018,4,20,3,6,21.1656,0.19656,97.965451,90.029533,52.208257,16.849398,42.422529,27,63,232.974152,27.809332,203619.3753,232.973993,25.510191,202000.3963
627911_118,92,14,1,34.6941,-10,3,9.856,272,207,160,330,2018-04-19T18:07:04.521,2018,4,20,3,7,4.52112,0.17472,101.617948,94.511832,120.339449,46.433772,61.887391,25,51,231.543186,29.880405,198456.1658,233.886011,27.695317,197275.541
627925_052,151.5,13,56,51.0635,-6,45,31.98,195,144,140,250,2018-04-19T18:06:30.544,2018,4,20,3,6,30.54432,0.156,107.739995,101.890548,111.592716,41.270449,50.492881,16,41,231.68079,31.182841,202708.3845,233.154601,29.388595,201815.6455
628016_044,90,14,1,36.3847,-5,59,45.714,269,170,140,400,2018-04-19T18:07:29.759,2018,4,20,3,7,29.7588,0.23088,117.193027,107.542887,124.471037,51.613496,67.687661,34,73,231.673551,32.724722,211416.1652,235.402424,29.949643,209403.8373
628134_112,93.5,13,53,18.3158,-7,41,36.063,354,251,210,400,2018-04-19T18:09:06.401,2018,4,20,3,9,6.4008,0.13728,104.499812,99.183384,148.33002,54.432532,67.079335,16,32,232.362774,30.236225,201930.8969,234.784973,29.042513,198558.2299
628211_054,154.5,14,8,40.1372,-10,5,24.286,378,234,360,400,2018-04-19T18:09:53.731,2018,4,20,3,9,53.7312,0.17472,100.690721,95.53836,129.527866,59.007597,59.081191,24,46,231.595424,29.292766,200044.8193,234.446703,27.731427,199153.549
628212_018,105.5,14,8,35.5133,-9,14,16.199,362,197,310,450,2018-04-19T18:09:36.796,2018,4,20,3,9,36.79584,0.16848,108.879622,102.090317,147.767581,46.771688,58.764202,24,52,232.905381,30.8013,206960.0789,235.18544,29.268344,202919.862
628225_083,66.5,14,3,48.6624,-6,48,59.23,278,186,120,420,2018-04-19T18:10:08.985,2018,4,20,3,10,8.98488,0.17784,96.224974,92.416813,199.830059,55.188037,38.362744,26,56,235.190465,28.857263,193809.0793,236.289935,28.562942,187941.2289
628225_084,67,14,2,37.9114,-6,41,10.082,56,88,10,90,2018-04-19T18:10:08.985,2018,4,20,3,10,8.98488,0.17784,96.224974,92.416813,199.830059,55.188037,38.362744,26,56,235.190465,28.857263,193809.0793,236.289935,28.562942,187941.2289
628231_003,63,13,59,49.8699,-9,52,49.597,367,84,240,480,2018-04-19T18:09:28.428,2018,4,20,3,9,28.428,0.39312,95.49706,86.768381,198.83067,58.187245,43.520483,49,122,231.308266,26.525167,206883.2582,233.824569,25.935697,192048.7572
628323_044,106.5,14,3,29.3618,-8,15,57.183,224,71,40,410,2018-04-19T18:10:52.050,2018,4,20,3,10,52.05024,0.25896,104.43543,91.19125,138.218939,28.876462,59.541011,39,81,232.594449,30.414034,200803.8906,235.051569,27.010684,194650.8911
628422_072,97,14,3,34.4984,-9,4,0.816,244,70,130,440,2018-04-19T18:11:11.123,2018,4,20,3,11,11.1228,0.15288,105.349533,101.047267,123.24176,65.367343,65.160117,32,47,232.44883,31.07296,198879.5619,235.285554,29.555542,199214.0743
628432_005,51,13,58,18.2075,-9,15,43.383,77,227,35,120,2018-04-19T18:11:35.172,2018,4,20,3,11,35.17176,0.36816,86.968445,81.808266,186.006988,49.138851,21.240669,59,109,232.968751,25.33936,196420.5065,234.341143,24.493855,190580.4468
628432_072,97,13,59,59.2288,-9,10,9.578,391,153,270,470,2018-04-19T18:12:08.793,2018,4,20,3,12,8.79288,0.22776,97.682962,92.344016,185.432297,40.686082,31.33527,29,67,232.474403,28.471324,198972.3622,233.57789,27.569534,193598.372
628443_005,50.5,13,54,28.5582,-8,28,7.047,175,239,120,210,2018-04-19T18:11:35.172,2018,4,20,3,11,35.17176,0.36816,86.968445,81.808266,186.006988,49.138851,21.240669,59,109,232.968751,25.33936,196420.5065,234.341143,24.493855,190580.4468
628512_092,159,14,6,53.8459,-9,13,37.644,46,189,20,90,2018-04-19T18:13:22.515,2018,4,20,3,13,22.51536,0.25896,105.717371,95.769572,126.375756,43.711892,56.064985,36,78,231.674132,30.427146,203153.3216,234.788549,27.598105,200459.5971
628513_092,159,14,8,16.7213,-8,21,23.626,303,137,260,340,2018-04-19T18:13:22.515,2018,4,20,3,13,22.51536,0.25896,105.717371,95.769572,126.375756,43.711892,56.064985,36,78,231.674132,30.427146,203153.3216,234.788549,27.598105,200459.5971
628522_018,120,14,2,46.7852,-9,8,33.367,95,128,30,180,2018-04-19T18:12:45.378,2018,4,20,3,12,45.378,0.16848,106.478677,100.264549,120.423416,51.388593,56.694691,29,53,232.495529,30.492697,204213.8311,234.780872,28.575949,203490.6074
628522_019,120,14,3,44.7,-9,0,28.849,275,26,220,300,2018-04-19T18:12:45.378,2018,4,20,3,12,45.378,0.16848,106.478677,100.264549,120.423416,51.388593,56.694691,29,53,232.495529,30.492697,204213.8311,234.780872,28.575949,203490.6074
628612_055,153,14,7,9.3237,-9,5,46.46,94,90,65,130,2018-04-19T18:14:06.657,2018,4,20,3,14,6.65712,0.19656,106.981988,100.868263,126.189067,53.760958,56.450231,23,56,232.401794,30.353671,205961.2706,235.156041,28.520848,205034.7981
628613_006,79.5,14,7,12.9843,-8,30,3.671,105,247,30,200,2018-04-19T18:13:42.259,2018,4,20,3,13,42.25872,0.25896,102.505265,90.957649,93.592902,35.202201,56.262954,28,79,233.2947,30.389162,197295.2977,235.030424,26.583598,196862.6747
628623_007,79.5,14,3,19.2708,-8,19,5.368,193,111,30,320,2018-04-19T18:13:42.259,2018,4,20,3,13,42.25872,0.25896,102.505265,90.957649,93.592902,35.202201,56.262954,28,79,233.2947,30.389162,197295.2977,235.030424,26.583598,196862.6747
628632_002,133.5,13,58,11.7244,-9,0,57.746,55,41,25,80,2018-04-19T18:13:40.611,2018,4,20,3,13,40.61136,0.19656,107.810795,101.281092,129.315692,56.063175,61.669654,18,54,232.04796,30.524193,206544.0153,235.147384,28.636523,205143.7845
628723_075,100.5,14,4,46.3649,-8,29,20.378,466,238,340,490,2018-04-19T18:15:19.341,2018,4,20,3,15,19.34064,0.16848,107.588874,101.499103,102.690298,32.713211,43.304797,28,49,232.541135,30.550151,205975.9811,233.516898,28.735597,204963.5003
628812_112,95,14,14,36.4126,-9,8,26.141,265,122,40,450,2018-04-19T18:16:53.340,2018,4,20,3,16,53.34,0.16848,102.215806,96.015069,117.794889,49.568135,58.316761,28,54,231.752875,28.832484,205792.3944,233.864058,26.915359,205361.4576
628815_052,53,14,14,46.5168,-6,55,12.085,293,261,285,300,2018-04-19T18:16:23.659,2018,4,20,3,16,23.65944,0.16224,106.043796,103.184903,159.087113,74.716317,66.478399,22,53,232.519709,29.617538,208504.9931,235.722321,29.347002,204588.7573
