,ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh[UT]_tomoe,mm_tomoe,ss_tomoe,ra1[deg],dec1[deg],ra2[deg],dec2[deg],az1[deg],el1[deg],az2[deg],el2[deg],az_middle[deg],el_middle[deg],az3[deg]_mu_at_kiso,el3[deg]_mu_at_kiso,az4[deg]_mu_at_kiso,el4[deg]_mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta
1284,671624_075,65.0,14,56,12.0679,-7,41,16.831,258,231,160,350,2018-04-20T18:58:31.006,2018,4,21,3,58,31.0064,0.32448,101.150322,94.184086,216.44840699999997,57.47739,38.529703000000005,42,101,233.305487,28.493478999999997,205762.1507,234.285519,28.215666,193476.7595,2018-04-20T18:57:54.091552,2018.0,4.0,20.0,18.0,57.0,54.091552,223.920084929661,-7.626863634680714,224.17250648317497,-7.745332457580655,235.24078644836865,28.07609167262236,234.94038491253835,28.156166569779078,235.0905856804535,28.11612912120072,226.0,30.564390215073573,242.0,26.028815866480883,235.0568220128253,27.997022115002324,0.12380009764637623,-0.03376366762819316,-0.11910700619839787,0.9009353982910041
1285,671625_114,63.5,14,56,32.4008,-6,49,29.934,317,182,224,470,2018-04-20T18:58:51.570,2018,4,21,3,58,51.57032,0.1716,109.398025,104.733298,134.530752,64.01029399999999,62.261665,24,51,231.839304,30.947888,207095.8362,234.88200299999997,29.654303000000002,205758.0181,2018-04-20T18:57:54.091552,2018.0,4.0,20.0,18.0,57.0,54.091552,224.01150281161935,-6.763198100078509,224.33816755047232,-6.926569467830775,235.82654127591726,28.775225583856667,235.4274157544395,28.873265526558196,235.6269785151784,28.824245555207433,226.0,33.430432630553355,242.0,26.628129806645973,235.81181189503278,29.259000395476512,0.4724141715124417,0.18483337985438197,0.43475484026907907,9.231757261850559
1286,671633_041,95.5,14,51,56.5388,-8,20,10.659,281,122,40,450,2018-04-20T18:58:14.199,2018,4,21,3,58,14.198960000000001,0.26208000000000004,97.314319,93.710959,101.745458,59.484526,26.777540999999996,47,82,233.19316800000001,29.098936,194559.6802,234.70428900000002,27.600002000000003,196222.1566,2018-04-20T18:57:54.091552,2018.0,4.0,20.0,18.0,57.0,54.091552,222.66307467198666,-8.3634094958071,223.21177829238624,-8.316747693704968,235.71556605759835,26.692519441850457,235.30214729283705,27.093734974200096,235.50885667521771,26.893127208025277,226.0,36.23409200862665,239.34169106189333,23.0,235.46325609697328,26.84715587680103,0.0647516488651531,-0.0456005782444322,-0.04597133122424779,0.6262515560302219
1287,671643_041,95.0,14,47,27.3442,-8,25,33.328,261,196,40,450,2018-04-20T18:58:14.199,2018,4,21,3,58,14.198960000000001,0.26208000000000004,97.314319,93.710959,101.745458,59.484526,26.777540999999996,47,82,233.19316800000001,29.098936,194559.6802,234.70428900000002,27.600002000000003,196222.1566,2018-04-20T18:57:54.091552,2018.0,4.0,20.0,18.0,57.0,54.091552,221.56819858027097,-8.44835323151122,222.1167865925976,-8.406809011282457,236.5360509952841,25.89298140760373,236.1259245917929,26.29366524975859,236.3309877935385,26.09332332868116,226.0,36.23409200862665,239.34169106189333,23.0,236.2775390449262,26.039440017973813,0.07589584903673144,-0.05344874861231119,-0.05388331070734509,0.4352511827617865
1288,671643_041,95.0,14,47,27.3442,-8,25,33.328,261,196,40,450,2018-04-20T18:58:14.414,2018,4,21,3,58,14.41424,0.14352,94.276282,92.303247,105.950441,58.455346999999996,25.376379999999997,21,41,234.44136899999998,27.818884000000004,196040.5742,235.265789,27.03851,196801.9109,2018-04-20T18:57:54.091552,2018.0,4.0,20.0,18.0,57.0,54.091552,221.56819858027097,-8.44835323151122,222.1167865925976,-8.406809011282457,236.5360509952841,25.89298140760373,236.1259245917929,26.29366524975859,236.3309877935385,26.09332332868116,226.0,35.8092589205572,239.5322412577637,23.0,236.29948423451316,26.06004164050127,0.04582733899503909,-0.031503559025338745,-0.03328168817988697,0.9049477192039186
1289,671713_021,165.5,15,1,40.0959,-8,27,40.79,466,205,453,490,2018-04-20T18:59:07.173,2018,4,21,3,59,7.173439999999999,0.16224,105.94766499999999,99.576364,128.878527,46.935026,60.749049,22,41,232.50157099999998,30.365384000000002,203937.4505,234.78098599999998,28.571584,202146.3258,2018-04-20T18:58:56.976552,2018.0,4.0,20.0,18.0,58.0,56.976552,225.39948565188402,-8.52764621751418,225.4495834517293,-8.338828746396693,233.54141113495453,28.20644866495339,233.640632264418,28.381019122003536,233.59102169968628,28.29373389347846,226.0,35.481836273850945,241.86090134360572,23.0,234.18115380412036,29.043625726920673,0.9542503144076584,0.5901321044340762,0.7498918334422129,81.41153004805602
1290,671714_117,109.0,15,1,39.5803,-7,44,2.866,462,261,420,490,2018-04-20T18:59:55.334,2018,4,21,3,59,55.33376,0.26208000000000004,106.200948,92.63348,140.227933,25.010719,58.821187,42,78,233.00424500000003,30.465320000000002,203845.3058,235.117614,27.071968,197279.7107,2018-04-20T18:58:56.976552,2018.0,4.0,20.0,18.0,58.0,56.976552,225.3588573856742,-7.75317387200863,225.45227640845616,-7.721435114423096,234.15868391379615,28.760582604719012,234.10365595157865,28.845736108970005,234.13116993268738,28.80315935684451,228.31166988933666,38.0,237.6536229198503,23.0,234.06507145354345,28.761993431007777,0.07786939318587369,-0.06609847914393185,-0.04116592583673295,0.9568624025962805
1291,671921_043,101.5,14,55,2.2888,-9,48,21.761999999999997,50,13,20,100,2018-04-20T19:01:23.668,2018,4,21,4,1,23.667679999999997,0.1716,106.93612900000001,100.81844,127.51228300000001,53.217778,59.968318000000004,23,49,232.59686800000003,30.246861,206492.5787,235.12757799999997,28.473124,205230.4507,2018-04-20T19:01:02.745955,2018.0,4.0,20.0,19.0,1.0,2.745955,223.71923522440355,-9.813857142860963,223.82669003862821,-9.793008417911167,234.40851915463207,25.798332802586167,234.3365769993109,25.884670114309365,234.3725480769715,25.841501458447766,226.0,34.870507666633614,242.0,23.65634563305383,235.85813458692854,27.96108775371778,2.588361130457421,1.485586509957045,2.1195862952700146,15.170581632778775
1292,671922_110,79.0,14,55,37.6965,-9,15,23.401,158,203,20,290,2018-04-20T19:01:57.105,2018,4,21,4,1,57.10471999999999,0.34944000000000003,88.626439,82.196271,167.107332,46.578681,27.403498,58,110,232.337528,25.912614,196226.4107,234.27417999999997,24.57639,190901.3556,2018-04-20T19:01:02.745955,2018.0,4.0,20.0,19.0,1.0,2.745955,223.72268166102455,-9.220392479641983,224.08364573189056,-9.290820891803046,234.84858416757015,26.24085205254353,234.50096680276408,26.4274696353798,234.67477548516712,26.334160843961666,226.0,30.285292733335723,236.55891582743607,23.0,233.72392430399256,24.956047711938872,1.6743099394660246,-0.9508511811745564,-1.3781131320227935,6.375330092592995
1293,671931_043,102.0,14,51,40.6829,-9,57,43.571999999999996,243,136,40,450,2018-04-20T19:01:23.668,2018,4,21,4,1,23.667679999999997,0.1716,106.93612900000001,100.81844,127.51228300000001,53.217778,59.968318000000004,23,49,232.59686800000003,30.246861,206492.5787,235.12757799999997,28.473124,205230.4507,2018-04-20T19:01:02.745955,2018.0,4.0,20.0,19.0,1.0,2.745955,222.64617951986148,-10.016142303392778,223.1980332654235,-9.906373374276543,235.12369704689812,24.937725222818145,234.7618870420659,25.385204037352512,234.94279204448202,25.161464630085327,226.0,34.870507666633614,242.0,23.65634563305383,236.56014881233506,27.46905642411861,2.817946557763254,1.617356767853039,2.307591794033282,16.016607945956505
1294,671932_066,121.0,14,51,11.3823,-9,5,40.739000000000004,145,89,62,180,2018-04-20T19:01:34.775,2018,4,21,4,1,34.774879999999996,0.28392,97.709011,92.59075,208.072602,64.366899,41.331078999999995,38,91,233.271339,27.577437,204569.2899,234.70845699999998,27.620731,193797.3592,2018-04-20T19:01:02.745955,2018.0,4.0,20.0,19.0,1.0,2.745955,222.68543986462265,-9.159558192897892,222.84459832676347,-9.067307285421498,235.73377595940244,25.59411665213931,235.67517127598035,25.768520374885217,235.7044736176914,25.681318513512263,226.0,27.358383762432865,242.0,27.840392894598775,235.6451975706785,27.648950844346086,1.9685249907207216,-0.05927604701290079,1.9676323308338226,73.1517120787205
1295,671941_043,100.0,14,48,14.6098,-10,7,6.922999999999999,423,262,350,490,2018-04-20T19:01:23.668,2018,4,21,4,1,23.667679999999997,0.1716,106.93612900000001,100.81844,127.51228300000001,53.217778,59.968318000000004,23,49,232.59686800000003,30.246861,206492.5787,235.12757799999997,28.473124,205230.4507,2018-04-20T19:01:02.745955,2018.0,4.0,20.0,19.0,1.0,2.745955,221.96253489294455,-10.134342361856854,222.15109679887988,-10.104147236239548,235.58020360109595,24.39464420526203,235.45303581015816,24.5428754794122,235.51661970562705,24.468759842337114,226.0,34.870507666633614,242.0,23.65634563305383,237.27052016220264,26.971167710279374,3.0558488099242416,1.7539004565755931,2.50240786794226,14.347624199988315
1296,672044_100,93.0,14,47,25.6681,-7,30,4.271,245,103,130,350,2018-04-20T19:02:54.747,2018,4,21,4,2,54.746719999999996,0.23399999999999999,104.49647,95.937717,133.285919,48.186921000000005,55.07011,34,70,231.776483,30.313886,201486.1559,234.87295699999999,27.982342,198424.3725,2018-04-20T19:02:05.637853,2018.0,4.0,20.0,19.0,2.0,5.637853,221.70340867230627,-7.507508719232139,221.9969930842926,-7.495373986339191,237.98761183093973,25.950181272450994,237.763336075305,26.160597281656827,237.87547395312237,26.055389277053912,226.0,34.663389428658604,241.48989944762604,23.0,237.71505238597535,25.842336805511476,0.26669539710359425,-0.1604215671470115,-0.21305247154243645,6.195240028639179
1297,672112_008,39.5,15,0,18.6929,-9,16,51.497,214,218,170,250,2018-04-20T19:03:12.468,2018,4,21,4,3,12.46832,0.33071999999999996,94.120674,89.384396,216.39395499999998,64.98707399999999,34.816877000000005,45,102,233.29570099999998,26.699935999999997,202794.7412,234.243433,26.844679,191891.1697,2018-04-20T19:03:08.505749,2018.0,4.0,20.0,19.0,3.0,8.505749,225.01914540325396,-9.210303177782148,225.1259509791718,-9.338784260365461,234.22423633879868,26.757708536710233,234.04036746979074,26.732068680534432,234.1323019042947,26.744888608622333,226.0,25.585695212685675,242.0,28.02930585366852,234.1199417985797,26.825818724133853,0.08186852759146317,-0.01236010571500401,0.08093011551152074,0.7449366728797238
1298,672112_009,39.5,14,59,37.7232,-9,4,55.836000000000006,86,68,45,140,2018-04-20T19:03:12.468,2018,4,21,4,3,12.46832,0.33071999999999996,94.120674,89.384396,216.39395499999998,64.98707399999999,34.816877000000005,45,102,233.29570099999998,26.699935999999997,202794.7412,234.243433,26.844679,191891.1697,2018-04-20T19:03:08.505749,2018.0,4.0,20.0,19.0,3.0,8.505749,224.85244955131185,-9.01621998394305,224.97924335328148,-9.169006423261935,234.5066272944149,26.7923120781259,234.2879521704281,26.762213838653857,234.39728973242148,26.777262958389876,226.0,25.585695212685675,242.0,28.02930585366852,234.3837213292855,26.86610462839048,0.08987181923248874,-0.013568403135991502,0.08884167000060472,0.8465405027204193
1299,672114_091,102.0,15,0,7.367999999999999,-7,31,33.598,174,104,30,270,2018-04-20T19:03:54.167,2018,4,21,4,3,54.16712,0.2184,108.594756,100.843877,155.967733,54.274269,63.20786999999999,29,60,231.85274900000002,30.927958,205713.3377,235.42286299999998,29.445908000000003,199453.9522,2018-04-20T19:03:08.505749,2018.0,4.0,20.0,19.0,3.0,8.505749,224.83862485630047,-7.56614901716193,225.15877220338626,-7.499253637273685,235.61476330531573,27.85707955414333,235.40043561051544,28.120497041263853,235.5075994579156,27.988788297703593,226.0,33.35759096282699,242.0,26.71556216486698,236.01111523617212,29.201708731680007,1.3132799085156204,0.5035157782565136,1.2129204339764144,28.322081219819083
1300,672121_095,148.0,14,56,26.9487,-10,2,45.717,314,193,270,370,2018-04-20T19:03:56.220,2018,4,21,4,3,56.22008,0.12792,103.94071,98.909384,120.92472,42.680265000000006,55.337577,22,41,232.540133,29.556969,204800.3019,233.958994,28.092370000000003,203758.4414,2018-04-20T19:03:08.505749,2018.0,4.0,20.0,19.0,3.0,8.505749,224.05281413356326,-10.138975573462359,224.18798052775338,-9.927866749192514,234.3228725834305,25.43030959595519,234.3698710278917,25.67624545583734,234.34637180566108,25.553277525896263,226.0,36.30792786888637,238.8923342457396,23.0,235.41544732563227,26.588966858841204,1.4884807226758474,1.069075519971193,1.0356893329449406,54.910046537864126
1301,672216_090,15.0,15,7,24.8828,-5,58,47.281000000000006,316,144,285,345,2018-04-20T19:05:09.908,2018,4,21,4,5,9.90824,0.24648,103.95065100000001,91.99894499999999,113.281892,26.16969,56.6818,27,76,231.68929500000002,29.679234,204101.3179,233.351966,26.343506,200639.3063,2018-04-20T19:04:24.432787,2018.0,4.0,20.0,19.0,4.0,24.432787,226.8129310543742,-5.826363745939321,226.89182550789297,-6.123065040031052,235.56463432752452,30.251507108201853,235.26695687241823,30.08430949425624,235.41579559997137,30.167908301229048,227.54186561547408,38.0,235.01851389135265,23.0,232.23577970021162,28.582850941615366,3.553154648476523,-3.180015899759752,-1.5850573596136819,87.17187010806829
1302,672221_091,129.0,15,2,15.0195,-10,0,54.17,180,169,115,305,2018-04-20T19:05:09.908,2018,4,21,4,5,9.90824,0.24648,103.95065100000001,91.99894499999999,113.281892,26.16969,56.6818,27,76,231.68929500000002,29.679234,204101.3179,233.351966,26.343506,200639.3063,2018-04-20T19:04:24.432787,2018.0,4.0,20.0,19.0,4.0,24.432787,225.47491974193767,-10.084346450236682,225.73108949158714,-9.88173393175918,233.46154211289993,26.19509519800021,233.3999340356396,26.513929017949206,233.43073807426975,26.354512107974706,227.54186561547408,38.0,235.01851389135265,23.0,233.3632477556538,26.32087201635348,0.07540954098235321,-0.06749031861596677,-0.033640091621226276,15.557202568100085
1303,672221_094,62.5,15,2,39.648,-9,54,44.474,256,91,120,390,2018-04-20T19:05:11.568,2018,4,21,4,5,11.56808,0.16848,91.888832,88.32651,214.475569,59.402117000000004,41.271982,29,53,234.36351499999998,26.183258,201470.7334,235.00211000000002,26.029754999999998,194813.6782,2018-04-20T19:04:24.432787,2018.0,4.0,20.0,19.0,4.0,24.432787,225.48318839374383,-9.818157820257609,225.8445565619312,-10.005064089164158,233.65142821921842,26.399895493253428,233.2151436579982,26.495103678868087,233.43328593860832,26.447499586060758,226.0,28.19364743782041,242.0,24.34762922596491,233.42405141852265,26.40908262773354,0.03951125217362598,-0.009234520085669828,-0.038416958327218254,1.2057330288381605
1304,672223_051,99.0,15,3,22.1326,-8,24,8.033999999999999,383,161,280,455,2018-04-20T19:04:49.628,2018,4,21,4,4,49.628240000000005,0.25584,103.680441,93.178391,130.749152,38.409324,52.864385999999996,39,80,231.892575,30.249458,200302.6329,234.57248399999997,27.388340999999997,196430.5243,2018-04-20T19:04:24.432787,2018.0,4.0,20.0,19.0,4.0,24.432787,225.70440019269975,-8.423016250088539,225.9384702021067,-8.3877131895575,234.5100740156052,27.586814870111446,234.3418163069251,27.76754062109354,234.42594516126513,27.677177745602492,226.0,36.54047254798468,238.68289071911312,23.0,234.3598919194343,27.615307966330462,0.09050359298687304,-0.06605324183084349,-0.061869779272029746,0.1730467825036226
1305,672232_094,62.0,14,57,50.9607,-9,17,5.9479999999999995,173,231,100,250,2018-04-20T19:05:11.568,2018,4,21,4,5,11.56808,0.16848,91.888832,88.32651,214.475569,59.402117000000004,41.271982,29,53,234.36351499999998,26.183258,201470.7334,235.00211000000002,26.029754999999998,194813.6782,2018-04-20T19:04:24.432787,2018.0,4.0,20.0,19.0,4.0,24.432787,224.36492764220023,-9.232671837478156,224.56502598108744,-9.340083491912967,235.00251369432473,26.09872715423753,234.75925711379026,26.151960493435965,234.8808854040575,26.125343823836747,226.0,28.19364743782041,242.0,24.34762922596491,234.86578507940567,26.06252425795846,0.0646089596087634,-0.015100324651825758,-0.06281956587828574,1.1723098515949846
1306,672232_095,63.5,14,57,8.0003,-9,11,25.515,39,161,10,80,2018-04-20T19:05:11.568,2018,4,21,4,5,11.56808,0.16848,91.888832,88.32651,214.475569,59.402117000000004,41.271982,29,53,234.36351499999998,26.183258,201470.7334,235.00211000000002,26.029754999999998,194813.6782,2018-04-20T19:04:24.432787,2018.0,4.0,20.0,19.0,4.0,24.432787,224.24461301062283,-9.170855156196568,224.33806534926183,-9.21808209198134,235.14660202716135,26.064400378748548,235.035281755828,26.091663155955068,235.09094189149468,26.07803176735181,226.0,28.19364743782041,242.0,24.34762922596491,235.07511880936846,26.01220542434642,0.06770138374831335,-0.01582308212621797,-0.0658263430053907,0.2450014789019868
1307,672442_102,95.0,14,53,51.5178,-9,10,28.218000000000004,248,155,40,450,2018-04-20T19:07:20.923,2018,4,21,4,7,20.92328,0.2184,108.234209,103.349463,142.809066,69.38636600000001,61.563371999999994,30,67,231.615247,30.653183000000002,206601.5073,235.72448300000002,29.493906,204035.8923,2018-04-20T19:06:30.178580,2018.0,4.0,20.0,19.0,6.0,30.17858,223.18584871825735,-9.193480415474943,223.73607879529763,-9.15441324915184,236.40130607273056,24.985417062413035,235.992180339401,25.384806692345155,236.19674320606578,25.185111877379093,226.0,32.23732825143336,242.0,27.723488695856602,237.2878888544399,29.052845800800558,4.018701846162637,1.0911456483741233,3.867733923421465,28.555526430740137
