,ID,Angle,Ra_hh_,Ra_mm_,Ra_ss_,Dec_deg_,Dec_mm_,Dec_ss_,X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh_UT__tomoe,mm_tomoe,ss_tomoe,ra1_deg_,dec1_deg_,ra2_deg_,dec2_deg_,az1_deg_,el1_deg_,az2_deg_,el2_deg_,az_middle_deg_,el_middle_deg_,az3_deg__mu_at_kiso,el3_deg__mu_at_kiso,az4_deg__mu_at_kiso,el4_deg__mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta,az3_deg__tomoe,el3_deg__tomoe,az4_deg__tomoe,el4_deg__tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss_ssssss,Duratin_s_,Radiant_Right_Ascension_,Radiant_Declination_,Radiant_Azimuth_,Radiant_Zenith_,Radiant_Azimuth__uncorrected,Radiant_Zenith__uncorrected,Zenith_angle_correction,Initial_velocity_observed__km_s_,Initial_velocity_geocentric__km_s_,RCS_dBsm_at_max_SNR,SNR_max_dB_,Beginning_height_km_,EndHeight_km_,AzimuthOfMeteorStartPoint,ZenithOfMeteorStartPoint,AzimuthOfMeteorEndPoint,ZenithOfMeteorEndPoint,x6ParametersForOrbit,x6ParametersForOrbit_1,x6ParametersForOrbit_2,x6ParametersForOrbit_3,x6ParametersForOrbit_4,x6ParametersForOrbit_5,Period_yr_,HeliocentricVelocity_km_s_,Radiant_eclipticLongitude_,Radiant_eclipticLatitude_,SolarLongitude,RAError,decError,azError,zeError,velocityError,aError,eError,qError,iError,omegaError,PError,heliocentricVelocityError,radiant_eclipticLongitude_,radiant_eclipticLatitude_,HammerX,HammerY,TimeFromPerihelion_days_,x_start_km_,y_start_km_,z_start_km_,x_end_km_,y_end_km_,z_end_km_,incidence_angle_deg_,line_intensity,flux_meteor,v_mag_meteor,v_mag_meteor_err,star_number_ucac,v_band_abs_mag_meteor,v_band_abs_mag_meteor_error,zero_mag_ucac,g_mag_meteor,g_mag_meteor_err,star_number_gaia,g_band_abs_mag_meteor,g_band_abs_mag_meteor_error,zero_mag_gaia,v_band_abs_mag_meteor_coverted,mag_calculated,mass_grams_calculated,log_mass_grams,size_calculated,size_log_calculated
1751,705812_064,107.0,14,47,52.6532,-9,6,20.891,236,89,65,500,2018-04-21T18:43:00.255,2018,4,22,3,43,0.25544,0.11855999999999994,108.318606,103.879119,132.260639,50.326449,59.716953,19,32,231.81217,30.922583000000003,205229.58,233.534652,29.734255,203637.4682,2018-04-21T18:42:29.210122,2018,4,21,18,42,29.210122,221.74005057279098,-9.174310094033439,222.32351091314098,-8.99983461839909,233.13410790005798,27.893525446947198,233.493703608842,27.382747484628897,233.31390575445096,27.6381364657881,226.0,34.932357471814605,242.0,23.894072020935997,234.36486247781102,29.1614987351007,1.8507140886539293,1.05095672336063,1.5233622693126,20.252336859003197,226.018991061977,38.0,236.579226682318,23.0,231.410993167218,30.341076990477198,232.69502275854998,28.517212016017105,234.12366977484,29.3278958541049,234.60605518078304,28.995101616096505,0.0,1003664,58229.779864,2018,4,22,18,43,0.25544,0.11855999999999994,301.487027,-3.825532,132.58758600000002,50.624805,132.260639,50.326449,0.474449,59.716953,58.452389,-35.072396000000005,11.630634,108.318606,103.879119,138.967533,2.421024,279.663802,0.543967,1.131472,0.128027,0.986613,31.361125,148.586176,146.99525400000005,1.203555,31.149145,302.847026,16.093487,31.361125,1.210497,1.378185,0.630079,1.313663,1.7003279999999998,0.194141,0.117688,0.058748,3.363255,108.744086,0.314687,1.7003279999999998,1.210497,1.378185,-0.020798,0.279967,31.286122,-3.4546489197415,3.00651905877926,108.318606,0.165560043659724,-0.972264264895036,103.879119,50.4673388722435,100.341885592794,2678924.28652203,9.130585093053114,0.01496117636843855,38.0,8.193540713014224,0.01496117636843855,25.200486191733628,8.623791884825508,0.014967511149735015,54.0,7.686747504786617,0.014967511149735015,24.693692983506022,8.118470372061646,11.352051528384282,6.410364786886477e-06,-5.193117255906435,0.00018292990494455614,-3.737715291293635
1752,705812_064,107.0,14,47,52.6532,-9,6,20.891,236,89,65,500,2018-04-21T18:43:00.942,2018,4,22,3,43,0.94184,0.2496,105.115317,92.487333,125.459315,31.761948,60.963028,38,79,231.685443,29.768983,205815.8894,234.091068,26.367646,201523.6193,2018-04-21T18:42:29.210122,2018,4,21,18,42,29.210122,221.74005057279098,-9.174310094033439,222.32351091314098,-8.99983461839909,233.13410790005798,27.893525446947198,233.493703608842,27.382747484628897,233.31390575445096,27.6381364657881,226.0,37.8076871360525,236.47286474897004,23.0,233.232981928577,27.580902390300302,0.0991181365390014,-0.08092382587364,-0.0572340754877452,0.124042806209466,226.018991061977,38.0,236.579226682318,23.0,231.77110393016602,29.8295674334539,234.16936517581797,26.42302235452701,233.05263201287997,27.835900921328893,233.413331844273,27.325903859271804,100.0,1003665,58229.77987200001,2018,4,22,18,43,0.94184,0.2496,292.744843,13.447449,125.865144,31.783859000000003,125.459315,31.761948,0.27389,60.963028,59.775379,-20.153827,23.068052,105.115317,92.487333,167.88688100000005,3.036123,260.37879300000003,3.290745,4.392142,0.7727350000000001,0.998178,31.361132,119.613407,190.140067,9.204804,39.316237,297.238742,34.758596999999995,31.361132,0.197547,0.196701,0.159126,0.187568,0.121952,0.358735,0.018432,0.0008039999999999999,0.361764,1.227535,1.131184,0.121952,0.197547,0.196701,0.065854,0.597498,-7.7411910000000015,-5.45118289975835,1.16993793845468,105.115317,-0.888783009619931,-5.2429981986753,92.487333,31.93284769805689,100.341885592794,2533317.39719997,9.191262177761617,0.01496117636843855,38.0,8.293596827855374,0.01496117636843855,25.200486191733628,8.68446896953401,0.014967511149735015,54.0,7.786803619627769,0.014967511149735015,24.693692983506022,8.213823849505262,8.094722052401748,0.00011875513993667565,-3.92534758424771,0.00048403258499136065,-3.315125400740727
1753,705813_072,88.0,14,47,57.9741,-8,27,46.731,252,210,30,500,2018-04-21T18:43:04.945,2018,4,22,3,43,4.9448,0.17472,103.027201,96.055674,132.756229,47.180649,61.320162,22,52,231.909177,29.620087,202664.7296,234.325042,27.728614,200228.0807,2018-04-21T18:42:29.210122,2018,4,21,18,42,29.210122,221.694451727683,-8.45156970644218,222.32242892787102,-8.47574487912278,233.52604117284199,28.2873760563477,234.07206082206287,27.894483171763397,233.799050997453,28.0909296140556,226.0,34.2466074172092,240.364617009059,23.0,233.82307942154998,28.1216196787729,0.0389774965453394,0.0240284240970254,0.0306900647173549,2.3215383741041897,226.0,33.7028002633631,240.874128483311,23.0,231.82439969680001,29.511806036118887,234.316946292038,27.7182738378534,233.558468568861,28.3287936240754,234.087690274239,27.9144457334705,100.0,1003667,58229.77991799999,2018,4,22,18,43,4.9448,0.17472,299.267276,-1.495641,133.093358,47.417682,132.756229,47.180649,0.417848,61.320162,60.09504200000001,-36.07303,9.752686,103.027201,96.055674,142.390279,2.376812,300.683556,2.035153,1.402091,0.283277,1.004911,31.361177,144.55855400000004,178.201101,1.6602150000000002,33.464768,301.089661,18.838479,31.361177,0.595735,0.636671,0.463354,0.5233220000000001,0.586779,0.115411,0.05852,0.0007559999999999999,1.357025,10.129375,0.205725,0.586779,0.595735,0.636671,0.008912999999999999,0.327326,1.623177,-3.38766568087421,2.60976953300895,103.027201,1.74181658100855,-2.93547227445413,96.055674,47.295922344683284,71.8949379201087,1909721.48988511,9.349689202430362,0.019732226650862432,41.0,8.427341357949555,0.019732226650862432,25.052114290411488,8.85780974117214,0.06860324378981222,52.0,7.935461896691332,0.06860324378981222,24.56023482915328,8.355495187546838,11.57053056768559,4.724845342743363e-06,-5.325612402581683,0.00016524170208612212,-3.781880340185385
1754,705833_065,83.5,14,39,12.6477,-8,25,29.25,249,192,200,335,2018-04-21T18:43:00.942,2018,4,22,3,43,0.94184,0.2496,105.115317,92.487333,125.459315,31.761948,60.963028,38,79,231.685443,29.768983,205815.8894,234.091068,26.367646,201523.6193,2018-04-21T18:42:29.210122,2018,4,21,18,42,29.210122,219.737250132444,-8.4167624770005,219.917515186715,-8.43884780482127,235.549966352486,26.726037234249894,235.713599550224,26.6216087838049,235.63178295135398,26.6738230090274,226.0,37.8076871360525,236.47286474897004,23.0,234.46044315544896,25.8453828113859,1.4346951169290598,-1.17133979590548,-0.828440197641438,22.184352375625892,226.0,32.8206940751411,241.38844604775798,23.0,231.256841078778,29.465850585675696,235.04944250316,27.0454646531251,234.40854736318693,25.9187587857655,234.51233894771198,25.772006837006305,0.0,1003665,58229.77987200001,2018,4,22,18,43,0.94184,0.2496,292.744843,13.447449,125.865144,31.783859000000003,125.459315,31.761948,0.27389,60.963028,59.775379,-20.153827,23.068052,105.115317,92.487333,167.88688100000005,3.036123,260.37879300000003,3.290745,4.392142,0.7727350000000001,0.998178,31.361132,119.613407,190.140067,9.204804,39.316237,297.238742,34.758596999999995,31.361132,0.197547,0.196701,0.159126,0.187568,0.121952,0.358735,0.018432,0.0008039999999999999,0.361764,1.227535,1.131184,0.121952,0.197547,0.196701,0.065854,0.597498,-7.7411910000000015,-5.45118289975835,1.16993793845468,105.115317,-0.888783009619931,-5.2429981986753,92.487333,31.93284769805689,68.1805563736966,1721344.86602335,9.371985101625373,0.017008162755593446,29.0,8.474319751719129,0.017008162755593446,24.96165482306691,8.853655653194815,0.0932960360113162,43.0,7.955990303288572,0.0932960360113162,24.44332537463635,8.375058759034008,8.094722052401748,0.00011875513993667565,-3.92534758424771,0.00048403258499136065,-3.315125400740727
1755,706012_077,139.5,14,48,41.6304,-9,21,0.387,389,273,382,395,2018-04-21T18:45:12.531,2018,4,22,3,45,12.53096,0.2308800000000001,109.258243,98.185954,141.340575,43.762284,65.136768,31,75,232.304802,30.906505,207068.9172,235.63647000000003,28.203355,201617.9283,2018-04-21T18:44:34.963949,2018,4,21,18,44,34.963949,222.164047449748,-9.36094269734593,222.181507913098,-9.3408295842691,233.43960908398498,27.1765003669306,233.439992401726,27.2029813107612,233.439800742855,27.189740838845896,226.0,36.021908313385296,242.0,23.040302703222604,234.807740672569,28.875744830392605,2.17114465451218,1.36793992971374,1.68600399154675,51.7751521084563,233.379153282428,23.0,233.596281725787,38.0,233.515196294422,32.3983319197443,233.41483708496602,25.4651631531672,234.81410325482705,28.8705825470468,234.801378090311,28.8809071137385,0.0,1003676,58229.78139500001,2018,4,22,18,45,12.53096,0.2308800000000001,292.739919,-2.043035,141.72771799999995,43.947761,141.340575,43.762284,0.33916,65.136768,64.014955,-28.335699,17.674675,109.258243,98.185954,165.883814,1.763514,310.46802,4.312531,2.709654,0.645569,0.960385,31.362619,144.763666,207.527491,4.460368,37.706305,294.193548,19.504462,31.362619,0.197483,0.246191,0.133601,0.225978,0.241467,0.195588,0.025543,0.002885,0.506836,2.150219,0.4841430000000001,0.241467,0.197483,0.246191,0.123971,0.33895,-21.128479,-3.2623553044288904,0.8204268416743359,109.258243,4.805522482995,-5.63290734846789,98.185954,43.017276195076704,771.7554546394209,21692560.452473,6.803253543613549,0.014494418670000103,36.0,5.8925724417772445,0.014494418670000103,25.144030584639285,6.1974478904653765,0.08428024469924565,49.0,5.286766788629075,0.08428024469924565,24.538224931491108,5.831288749563509,9.881156986899564,1.7674274621492234e-05,-4.752658401256536,0.0002565100155021044,-3.5908956730770023
1756,706016_039,56.0,14,48,54.7742,-5,58,21.38,424,143,290,500,2018-04-21T18:44:54.273,2018,4,22,3,44,54.27271999999999,0.25272,106.948681,101.815277,163.713556,70.016036,61.435991,24,81,231.539478,30.20510100000001,206763.1075,236.00327,29.741071,199635.0372,2018-04-21T18:44:34.963949,2018,4,21,18,44,34.963949,222.050533473087,-5.85257665095739,222.329090913411,-6.04075180399312,235.82215635146,29.758194071609807,236.203758994253,29.709494571674,236.01295767285703,29.73384432164189,226.0,30.78095309533511,242.0,29.1176856312597,236.013597314633,29.73999743209869,0.00618626784869906,0.000639641776615463,0.00615311045678979,1.33785992396436,226.0,31.0116814665209,242.0,28.9697878536589,231.549700528903,30.3034378375669,236.002655430656,29.7351590768011,235.82233164255,29.7598803051844,236.204862986717,29.720114559013,47.3002696927621,1003674,58229.78118400001,2018,4,22,18,44,54.27271999999999,0.25272,285.312856,-33.724418,164.083159,70.64873399999998,163.713556,70.016036,0.667295,61.435991,60.32171999999999,-25.141367,19.857755,106.948681,101.815277,165.76821,3.199937,342.293243,4.879841000000001,1.52372,0.605712,0.600785,211.362413,156.62928200000005,93.799001,1.880865,34.202707000000004,282.928669,-10.972155,31.362413,0.457371,0.349698,0.341482,0.251556,0.728694,0.15226900000000002,0.028663,0.031463,1.010297,10.661217,0.28339000000000003,0.728694,0.457371,0.349698,0.321371,-0.191843,-51.715273,-5.795733258152291,1.46996805772726,106.948681,8.28075853052596,-2.64380322167816,101.815277,70.70803099357221,142.137943703496,3817982.35628067,8.226152338219666,0.010141869218212907,32.0,7.322344846910462,0.010141869218212907,24.680737130954377,7.730599322092162,0.01976774774435665,38.0,6.826791830782961,0.01976774774435665,24.185184114826875,7.298932614736161,9.183704585152839,4.2258356190799065e-05,-4.374087400590616,0.0003430004268290552,-3.464705339521696
1757,706016_040,55.0,14,47,58.8127,-5,49,2.591,248,26,220,275,2018-04-21T18:44:54.273,2018,4,22,3,44,54.27271999999999,0.25272,106.948681,101.815277,163.713556,70.016036,61.435991,24,81,231.539478,30.20510100000001,206763.1075,236.00327,29.741071,199635.0372,2018-04-21T18:44:34.963949,2018,4,21,18,44,34.963949,221.95791779797,-5.7914044577673485,222.030843174703,-5.84245742219733,236.228237996884,29.7036622094764,236.329476326165,29.6919865578698,236.278857161525,29.6978243836731,226.0,30.78095309533511,242.0,29.1176856312597,236.280358478779,29.712266484286104,0.0145199250552975,0.0015013172539113401,0.0144421006129498,0.643943458447338,226.0,30.88326823664811,242.0,29.038014299411106,231.54351585034402,30.2439435835867,236.00209242841493,29.7297432095143,236.22968010234797,29.717534715201698,236.33103685520905,29.7069982533705,0.0,1003674,58229.78118400001,2018,4,22,18,44,54.27271999999999,0.25272,285.312856,-33.724418,164.083159,70.64873399999998,163.713556,70.016036,0.667295,61.435991,60.32171999999999,-25.141367,19.857755,106.948681,101.815277,165.76821,3.199937,342.293243,4.879841000000001,1.52372,0.605712,0.600785,211.362413,156.62928200000005,93.799001,1.880865,34.202707000000004,282.928669,-10.972155,31.362413,0.457371,0.349698,0.341482,0.251556,0.728694,0.15226900000000002,0.028663,0.031463,1.010297,10.661217,0.28339000000000003,0.728694,0.457371,0.349698,0.321371,-0.191843,-51.715273,-5.795733258152291,1.46996805772726,106.948681,8.28075853052596,-2.64380322167816,101.815277,70.70803099357221,89.2552854003298,2397495.67205026,8.668385676699955,0.01278538498054007,30.0,7.764578185390753,0.01278538498054007,24.617780256341767,8.068516515191938,0.13073388893220442,38.0,7.1647090238827325,0.13073388893220442,24.017911094833746,7.620967699760245,9.183704585152839,4.2258356190799065e-05,-4.374087400590616,0.0003430004268290552,-3.464705339521696
1758,706023_057,171.0,14,43,30.7925,-8,24,15.042,237,168,220,255,2018-04-21T18:45:02.762,2018,4,22,3,45,2.7622400000000003,0.17784,107.987354,100.516129,134.51896000000002,42.468711,58.003156,24,55,233.819435,30.833333000000003,205112.2475,236.036188,28.872278,202200.6229,2018-04-21T18:44:34.963949,2018,4,21,18,44,34.963949,220.855019314321,-8.546447370317269,220.903591059703,-8.25407547322958,235.131471312743,26.9215391061673,235.31265583269,27.170034028738797,235.22206357271702,27.045786567453,226.0,37.750811899961,242.0,23.5963797191991,236.48591354872897,28.474427388784598,1.90744104974242,1.26384997601284,1.42864082133152,84.5991789805035,232.272168703846,23.0,242.0,36.3417396001985,257.50638368576597,57.608775075830096,238.980514243801,32.2005089950124,236.49675356164798,28.4648377495539,236.475073535811,28.4840170280152,0.0,1003675,58229.781282,2018,4,22,18,45,2.7622400000000003,0.17784,295.922844,1.563306,134.919553,42.682891,134.51896000000002,42.468711,0.415511,58.003156,56.741868,-26.784016,14.785982999999998,107.987354,100.516129,327.852969,0.850873,317.005514,4.828298,1.166841,0.157326,0.983267,31.362508,136.319196,212.778164,1.260427,31.524045,298.22849,22.495911,31.362508,0.23187600000000005,0.273327,0.13508399999999998,0.263425,0.235239,0.031942,0.021963,0.004518,0.6272,8.46584,0.051777,0.235239,0.23187600000000005,0.273327,0.055799,0.390157,-30.589704,1.35790388061926,-0.8533655397976221,107.987354,6.21016817635371,-5.78995825359763,100.516129,42.8148338375722,200.653579420564,5051128.06707022,8.459020805041,0.07146298696218656,33.0,7.55221479976578,0.07146298696218656,25.21749175459193,7.8881442948685025,0.02648826286325891,37.0,6.9813382895932845,0.02648826286325891,24.646615244419433,7.4462153899824,9.542361572052402,3.8047811852748185e-05,-4.4196703146516905,0.00033120764735813864,-3.4798996442087207
1759,706024_030,105.5,14,43,31.4503,-7,29,4.714,235,80,1,500,2018-04-21T18:44:49.677,2018,4,22,3,44,49.67696,0.16848,107.34212,99.522401,119.211954,36.274995,58.854235,29,52,233.693653,30.616093,205135.0717,235.402083,28.387958,203165.0383,2018-04-21T18:44:34.963949,2018,4,21,18,44,34.963949,220.56840021327,-7.56835663876023,221.23477506058998,-7.38950643452499,235.69770906808202,28.029505217806893,236.109939526848,27.450364503015297,235.90382429746498,27.7399348604111,228.032017490477,38.0,239.53331790539798,23.0,235.900759026142,27.737584553322,0.0038626197969541796,-0.00306527132283918,-0.00235030708912731,2.0361716154446103,228.600743627354,38.0,239.27769436414602,23.0,233.79905749974097,30.6969122544404,235.428270912076,28.408037669601498,235.684621938963,28.0194706175694,236.116896113321,27.45569848907461,0.0,1003673,58229.781131,2018,4,22,18,44,49.67696,0.16848,299.08863,12.743655,119.526923,36.348651,119.211954,36.274995,0.33931300000000003,58.854235,57.594922,-16.035217000000006,26.27055,107.34212,99.522401,309.154007,0.6651020000000001,300.954015,4.048983,2.125586,0.531816,0.995166,31.362361,121.014684,166.34981299999995,3.098974,36.507801,304.332451,32.779019,31.362361,0.8376370000000001,0.8511350000000001,1.4727860000000002,0.293599,0.21595300000000006,0.211,0.047185000000000005,0.00581,1.240572,8.114655,0.463819,0.21595300000000006,0.8376370000000001,0.8511350000000001,-0.041455,0.5643739999999999,11.182395,0.7868006488344641,-0.96629556625177,107.34212,3.6234866739695,-6.04147249853442,99.522401,36.6316406134749,102.359008151806,2580226.31026459,8.955249858238966,0.053028546312883694,19.0,8.054021741569517,0.053028546312883694,24.984394356663238,8.357053375781769,0.028593523517538886,31.0,7.455825259112317,0.028593523517538886,24.386197874206037,7.898401471934037,7.195462227074238,0.00031209698489773855,-3.5057104269405617,0.0006679649150475409,-3.175246348305011
1760,706031_098,53.5,14,40,20.0358,-9,49,21.754,468,31,435,500,2018-04-21T18:45:23.142,2018,4,22,3,45,23.14208,0.3432,88.424396,84.93453199999998,203.643407,63.265962,24.297309,50,92,233.050325,25.571425,198058.955,234.179252,25.48939,190940.85,2018-04-21T18:44:34.963949,2018,4,21,18,44,34.963949,220.03948838718202,-9.78998533840256,220.126121719349,-9.85444078625748,234.744457909328,25.4696607641263,234.862441380354,25.4599330510968,234.803449644841,25.464796907611603,226.0,26.0837463559203,242.0,24.9210848197891,234.80194864896,25.4441409098485,0.0207104619026565,-0.00150099588057628,-0.0206559977630683,0.55719434715101,226.0,26.190639528362198,242.0,24.8714428042899,233.053063856888,25.609115857444703,234.181193051541,25.516101836324896,234.74291519489103,25.448430655248,234.86098210303,25.439851164449,0.0,1003677,58229.781518,2018,4,22,18,45,23.14208,0.3432,241.48009,-28.116503,204.57073,67.53311,203.643407,63.265962,4.095824,24.297309,21.76293,-34.236586,15.667776000000002,88.424396,84.93453199999998,217.513102,1.959748,13.759439000000002,2.853263,0.78376,0.727816,0.213327,211.362738,8.686351,150.46693100000005,0.693864,25.027061,244.887138,-7.131842,31.362738,3.079723,2.45408,2.365186,1.277597,1.041649,0.039115,0.043356,0.041071,2.718995,7.545614,0.052109,1.041649,3.079723,2.45408,0.974279,-0.128308,-52.368092,-2.39999060051164,-1.84244966093032,88.424396,4.1116616511951,1.00683515453187,84.93453199999998,63.8492136875187,433.38014143045194,2162005.22205947,9.187436884248433,0.024599254406039127,19.0,8.33532496962974,0.024599254406039127,25.02457873075798,8.524746189490626,0.1019599296528142,30.0,7.672634274871934,0.1019599296528142,24.36188803600017,8.105020463952952,11.169560262008735,0.00025777642264429996,-3.588756807633273,0.0006267170714189498,-3.2029284752025813
1761,706115_046,69.5,14,48,55.4301,-6,38,18.128,428,40,335,500,2018-04-21T18:46:00.404,2018,4,22,3,46,0.40424,0.19344,98.853705,92.927486,152.095151,62.983962,67.123367,33,59,233.747621,29.663379,194358.2233,237.669278,28.367839,190089.762,2018-04-21T18:45:37.836561,2018,4,21,18,45,37.836561,222.10739366053505,-6.5919810148338405,222.32657942164002,-6.6742783180917895,235.55533138729496,29.112575701480107,235.802758386734,29.026515326732202,235.67904488701402,29.069545514106196,226.0,32.2228463145408,242.0,26.9371622274317,235.665873221068,29.0296742975024,0.0419905548577019,-0.0131716659460039,-0.0398712166037676,0.897518442336033,226.0,32.436123260538395,242.0,26.8709828389681,233.77072024155498,29.733301427976198,237.672081398311,28.376325010938398,235.541516133202,29.0707563150309,235.790230308935,28.988592279973997,100.0,1003678,58229.781949,2018,4,22,18,46,0.40424,0.19344,294.238588,-23.237013,152.423587,63.402053,152.095151,62.983962,0.488596,67.123367,66.034989,1.467031,31.761143,98.853705,92.927486,41.954066,4.200083,357.907361,9.558811,2.324469,0.610053,0.90642,211.363159,176.945078,42.17725,3.543935,36.988172,292.172138,-1.6463330000000005,31.363159000000003,0.170102,0.208995,0.096802,0.182391,0.351093,0.168502,0.02773,0.006221,0.39613,3.834548,0.386348,0.351093,0.170102,0.208995,0.164824,-0.028757,-31.232765,5.39875710305058,4.85323122503254,98.853705,15.6383646789878,-0.5714209906958471,92.927486,62.9138828012128,1035.95925468968,33456743.4959667,6.0632427831205575,0.010192643215568854,33.0,5.07686918785484,0.010192643215568854,24.87445194995853,5.586977937155595,0.03391198297247288,43.0,4.600604341889877,0.03391198297247288,24.398187103993568,5.177375937821052,3.3740106986899567,0.0062958904249826725,-2.20094283913684,0.001818344557346618,-2.740323819037104
1762,706126_045,69.0,14,43,4.3687,-6,4,39.264,145,228,1,275,2018-04-21T18:46:00.404,2018,4,22,3,46,0.40424,0.19344,98.853705,92.927486,152.095151,62.983962,67.123367,33,59,233.747621,29.663379,194358.2233,237.669278,28.367839,190089.762,2018-04-21T18:45:37.836561,2018,4,21,18,45,37.836561,220.577140523463,-6.00289235949054,220.94069435891498,-6.14465632157676,237.119819218046,28.5656477783071,237.529628642433,28.4205078326955,237.32472393023997,28.493077805501297,226.0,32.2228463145408,242.0,26.9371622274317,237.32132440703398,28.482787298087,0.0108374951381237,-0.00339952320553039,-0.0102905074143074,1.2210939681706,226.0,32.503892875847804,242.0,26.8372610426261,233.776185233786,29.749844201672893,237.670227361436,28.3707127591447,237.11496659873,28.550958684562307,237.527682215339,28.4146159116117,100.0,1003678,58229.781949,2018,4,22,18,46,0.40424,0.19344,294.238588,-23.237013,152.423587,63.402053,152.095151,62.983962,0.488596,67.123367,66.034989,1.467031,31.761143,98.853705,92.927486,41.954066,4.200083,357.907361,9.558811,2.324469,0.610053,0.90642,211.363159,176.945078,42.17725,3.543935,36.988172,292.172138,-1.6463330000000005,31.363159000000003,0.170102,0.208995,0.096802,0.182391,0.351093,0.168502,0.02773,0.006221,0.39613,3.834548,0.386348,0.351093,0.170102,0.208995,0.164824,-0.028757,-31.232765,5.39875710305058,4.85323122503254,98.853705,15.6383646789878,-0.5714209906958471,92.927486,62.9138828012128,797.870259776613,25767558.4281572,6.128512921363562,0.039845734204665216,24.0,5.142139326097844,0.039845734204665216,24.656196095077505,5.465635672376752,0.03176678137143868,34.0,4.479262077111034,0.03176678137143868,23.993318846090695,5.061736759486816,3.3740106986899567,0.0062958904249826725,-2.20094283913684,0.001818344557346618,-2.740323819037104
1763,706222_046,165.5,14,42,41.7018,-9,6,31.43,88,94,60,110,2018-04-21T18:47:04.186,2018,4,22,3,47,4.1864,0.26208000000000004,100.26067,92.222536,152.378171,53.64594,51.776836,37,79,231.677084,28.644984,203062.1836,235.09899700000003,26.899263,197513.4599,2018-04-21T18:46:40.716470,2018,4,21,18,46,40.71647,220.635751611893,-9.25190715347189,220.70356456472197,-8.99606878831662,235.207561277966,25.904540223116694,235.344824943302,26.1384659491761,235.276193110634,26.021503086146396,226.0,31.54120162960189,242.0,23.378651617371997,235.59492028294886,26.646263087543698,0.7013644343122061,0.318727172315334,0.6247600013972979,86.62513688809669,233.503226129127,23.0,242.0,37.480263163908,197.464892755683,-38.4167870260787,230.490004293554,17.8648456680822,235.587808962215,26.6498909944902,235.602031603683,26.6426351805972,0.0,1003680,58229.782687,2018,4,22,18,47,4.1864,0.26208000000000004,290.259028,-14.959584,152.851435,54.212458,152.378171,53.64594,0.6839189999999999,51.776836,50.424524,-35.391022,12.440926,100.26067,92.222536,164.839298,3.116952,320.159101,3.434006,0.708439,0.570519,0.304261,31.363879,162.17721699999996,336.839615,0.5962850000000001,22.524874,289.701278,7.102600999999999,31.363879,1.326885,0.947914,1.4398030000000002,0.504355,0.622203,0.023737,0.042112,0.035479000000000004,2.080848,7.742371,0.03,0.622203,1.326885,0.947914,0.206749,0.124045,-69.572565,-5.26965721824364,1.42785374830695,100.26067,4.249119803264181,-3.54537482475869,92.222536,53.1868395012976,27.691184419221802,613949.544398159,10.811640048942255,0.016622213522772603,32.0,9.917472632899038,0.016622213522772603,25.281971752487983,10.151340123015146,0.14436826015988738,39.0,9.257172706971929,0.14436826015988738,24.62167182656087,9.615085589744249,11.421620524017467,1.0518487258513302e-05,-4.978046714794465,0.0002157619651898029,-3.666025110922979
